case,cohort,source_name,source_file,local_id,leakage_class,has_tes_hit,stop_class,stop_process,stop_material,stop_volume,n_ia,n_cc_hits,n_segments_after_annihilation,path_length_total_cm,path_length_by_endpoint_material_cm,path_endpoint_material_sequence,cc_edep_total_keV,cc_edep_by_material_keV,shield_edep_keV,tes_edep_keV,first_primary_volume,last_primary_volume,primary_volume_sequence,path_cm_Ta/TES,path_cm_CsI,path_cm_Aluminium,path_cm_Copper,path_cm_W,path_cm_Be,path_cm_Kapton,path_cm_StainlessSteel,path_cm_LowCarbonSteel,path_cm_other,path_cm_unknown,edep_keV_Ta/TES,edep_keV_CsI,edep_keV_Aluminium,edep_keV_Copper,edep_keV_W,edep_keV_Be,edep_keV_Kapton,edep_keV_StainlessSteel,edep_keV_LowCarbonSteel,edep_keV_other,edep_keV_unknown,group
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1013,,False,scattered/no TES,COMP,Aluminium,Outer_Al_Mech_Shell,9,31,4,11.961145276437632,CsI:7.62; Aluminium:4.34,CsI -> Aluminium,465.316688,CsI:259; Aluminium:206,465.31668800000006,0.0,,,,0.0,7.619610373364756,4.341534903072876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.23377,206.082918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1042,,False,absorbed before TES,PHOT,other,Cryoperm_Inner_Mag_Shield,11,30,7,52.303743095974376,other:41.6; Aluminium:6.31; CsI:4.44,CsI -> Aluminium -> other,809.31169134,other:354; Aluminium:319; CsI:136,455.14703134,0.0,,,,0.0,4.443349877839917,6.309946461436896,0.0,0.0,0.0,0.0,0.0,0.0,41.55044675669756,0.0,0.0,136.01441,319.13262134,0.0,0.0,0.0,0.0,0.0,0.0,354.16466,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1043,,False,absorbed before TES,PHOT,CsI,CsI_Active_Shield_Side04,13,31,9,40.193395463746384,CsI:37.8; Aluminium:2.36,Aluminium -> CsI,518.7185541999999,CsI:505; Aluminium:13.7,518.7185542,0.0,,,,0.0,37.83824257677705,2.355152886969336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505.0453009999999,13.673253200000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1101,,False,absorbed before TES,PHOT,CsI,CsI_Active_Shield_Side06,10,12,6,9.650179590226175,CsI:9.65,CsI,513.05278274,CsI:511; Aluminium:2.05,513.05278274,0.0,,,,0.0,9.650179590226175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.99886,2.05392274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1110,,False,absorbed before TES,PHOT,CsI,CsI_Active_Shield_Side01,23,37,9,5.0847182621497105,CsI:5.08,CsI,1121.00615518,CsI:901; Aluminium:220,1121.0061551799997,0.0,,,,0.0,5.0847182621497105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,901.2654160000001,219.74073918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1127,,False,absorbed before TES,PHOT,CsI,CsI_Active_Shield_Side05,14,37,10,14.107747404680445,CsI:14.1,CsI,616.19293929,CsI:511; Aluminium:105,616.19293929,0.0,,,,0.0,14.107747404680445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.99885800000004,105.19408128999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1188,,False,scattered/no TES,COMP,other,ActiveShield_Readout_Box_XP,6,20,1,2.830935834331114,other:2.83,other,158.80383975,other:145; Aluminium:13.8,158.80383975,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.830935834331114,0.0,0.0,0.0,13.809459749999998,0.0,0.0,0.0,0.0,0.0,0.0,144.99438,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1195,,False,no TES,ANNI,Aluminium,Outer_Al_Mech_Shell,5,23,0,0,,,113.62100175999998,Aluminium:114,113.62100175999998,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.62100175999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1225,,False,scattered/no TES,COMP,Aluminium,Outer_Al_Mech_Shell,6,18,1,0.29172016488408953,Aluminium:0.292,Aluminium,267.84124099999997,Aluminium:268,267.84124099999997,0.0,,,,0.0,0.0,0.29172016488408953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.84124099999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1228,,False,absorbed before TES,PHOT,CsI,CsI_Active_Shield_Side06,10,33,5,4.896579832010714,CsI:4.89; Aluminium:0.00762,Aluminium -> CsI,701.1395846999999,CsI:511; Aluminium:190,701.1395846999999,0.0,,,,0.0,4.888961426665762,0.007618405344951562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.99887999999993,190.1407047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1252,,False,absorbed before TES,PHOT,CsI,CsI_Active_Shield_Side03,7,16,3,2.893102195130451,CsI:2.89,CsI,517.2475578,CsI:511; Aluminium:6.25,517.2475578,0.0,,,,0.0,2.893102195130451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.99888,6.248677799999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1266,,False,absorbed before TES,PHOT,other,ADR_Magnet_Yoke_Fe,13,38,9,69.33068747803577,other:67.5; CsI:1.8,CsI -> other,542.56331419,other:384; CsI:127; Aluminium:31.6,158.44018219,0.0,,,,0.0,1.8030889140860458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.52759856394972,0.0,0.0,126.87584,31.564342189999998,0.0,0.0,0.0,0.0,0.0,0.0,384.123132,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1272,,False,scattered/no TES,COMP,Aluminium,Outer_Al_Mech_Shell,8,28,3,3.8542540622579056,Aluminium:1.97; CsI:1.88,CsI -> Aluminium -> CsI,327.29215586,CsI:257; Aluminium:69.8,327.29215586000004,0.0,,,,0.0,1.8833066433499328,1.9709474189079725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.48551999999995,69.80663586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1273,,False,absorbed before TES,PHOT,CsI,CsI_Active_Shield_Side00,8,36,4,12.452282634633733,CsI:12.5,CsI,630.563753,CsI:511; Aluminium:120,630.563753,0.0,,,,0.0,12.452282634633733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.99882,119.564933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1279,,False,scattered/no TES,COMP,Aluminium,Outer_Al_Mech_Shell,6,21,1,4.284431730824987,Aluminium:4.28,Aluminium,237.41205099999996,Aluminium:237,237.41205099999996,0.0,,,,0.0,0.0,4.284431730824987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.41205099999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1314,,False,absorbed before TES,PHOT,CsI,CsI_Active_Shield_Bottom00,10,38,6,22.89229063397305,CsI:22.9,CsI,605.082321344,CsI:511; Aluminium:94.1,605.082321344,0.0,,,,0.0,22.89229063397305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.99888,94.08344134400002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1323,,False,scattered/no TES,COMP,Aluminium,Outer_Al_Mech_Shell,8,36,2,3.849024113331847,Aluminium:3.85,Aluminium,1263.5638262399998,Aluminium:1.26e+03,1263.5638262399998,0.0,,,,0.0,0.0,3.849024113331847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1263.5638262399998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1340,,False,absorbed before TES,PHOT,CsI,CsI_Active_Shield_Side00,10,18,6,16.137070149157946,CsI:16.1,CsI,514.46702817,CsI:511; Aluminium:3.47,514.46702817,0.0,,,,0.0,16.137070149157946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.9989,3.46812817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1346,,False,absorbed before TES,PHOT,CsI,CsI_Active_Shield_Side03,7,23,3,13.0781073716329,CsI:13.1,CsI,516.6813385099999,CsI:511; Aluminium:5.68,516.6813385099999,0.0,,,,0.0,13.0781073716329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.99883049999994,5.682508009999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1348,,False,no TES,ANNI,Aluminium,Outer_Al_Mech_Shell,5,24,0,0,,,29.045057473,Aluminium:29,29.045057473,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.045057473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1363,,False,absorbed before TES,PHOT,CsI,CsI_Active_Shield_Side06,11,25,7,1.145475910200446,CsI:1.15,CsI,530.4440880999999,CsI:511; Aluminium:19.4,530.4440881000002,0.0,,,,0.0,1.145475910200446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.99885199999994,19.4452361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1392,,False,scattered/no TES,COMP,CsI,CsI_Active_Shield_Side01,8,30,2,4.294110918542636,CsI:4.29,CsI,522.7546287100001,Aluminium:297; CsI:226,522.7546287100001,0.0,,,,0.0,4.294110918542636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.789966,296.9646627100001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1394,,False,absorbed before TES,PHOT,CsI,CsI_Active_Shield_Side03,10,38,6,17.597291918128544,CsI:17.6,CsI,1240.72113609,Aluminium:730; CsI:511,1240.72113609,0.0,,,,0.0,17.597291918128544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.99895,729.7221860900002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1397,,False,scattered/no TES,COMP,Aluminium,Outer_Al_Mech_Shell,11,28,6,2.2429040415143784,Aluminium:1.15; CsI:1.09,CsI -> Aluminium -> CsI,413.56686527000005,CsI:390; Aluminium:23.3,413.56686527000005,0.0,,,,0.0,1.0914408285544508,1.1514632129599276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.23135489000003,23.335510380000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1408,,False,absorbed before TES,PHOT,CsI,CsI_Active_Shield_Side00,9,21,5,3.9213099159714613,CsI:3.92,CsI,519.6514171,CsI:511; Aluminium:8.65,519.6514171,0.0,,,,0.0,3.9213099159714613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.99892,8.6524971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1413,,False,scattered/no TES,COMP,Aluminium,Outer_Al_Mech_Shell,7,27,2,3.80555005046725,Aluminium:3.81,Aluminium,231.404745,Aluminium:231,231.404745,0.0,,,,0.0,0.0,3.80555005046725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.404745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1430,,False,absorbed before TES,PHOT,CsI,CsI_Active_Shield_Side00,17,154,6,5.490869135176386,CsI:5.49,CsI,5927.07720585,Aluminium:4.64e+03; Kapton:780; CsI:511,5927.0772058500015,0.0,,,,0.0,5.490869135176386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.998842,4635.66270535,0.0,0.0,0.0,780.4156585,0.0,0.0,0.0,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1441,,False,absorbed before TES,PHOT,W,Passive_W_Outer_Liner,12,52,8,39.988711501220095,W:35.2; CsI:4.79,CsI -> W -> CsI,633.473876,W:304; CsI:207; Aluminium:122,633.473876,0.0,,,,0.0,4.794819573924953,0.0,0.0,35.19389192729514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.36124,122.4749443,0.0,303.6376917,0.0,0.0,0.0,0.0,0.0,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1481,,False,absorbed before TES,PHOT,CsI,CsI_Active_Shield_Side03,12,28,8,9.861783048153711,CsI:9.86,CsI,665.96569857,CsI:511; Aluminium:155,665.9656985700001,0.0,,,,0.0,9.861783048153711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.998953,154.96674557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1525,,False,absorbed before TES,PHOT,CsI,CsI_Active_Shield_Side04,14,45,7,10.079158353295577,CsI:9.53; Aluminium:0.553,Aluminium -> CsI,1840.3577288799997,Aluminium:1.4e+03; CsI:442,1840.3577288800002,0.0,,,,0.0,9.525827281061241,0.5533310722343363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442.42886899999996,1397.92885988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1621,,False,absorbed before TES,PHOT,CsI,CsI_Active_Shield_Side07,18,60,7,29.55039267564702,CsI:29.6,CsI,2128.92386509,Aluminium:1.62e+03; CsI:511,2128.92386509,0.0,,,,0.0,29.55039267564702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.9989,1617.9249650900003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1627,,False,absorbed before TES,PHOT,other,ADR_Magnet_Yoke_Fe,13,35,9,91.1422316179876,other:43.8; Aluminium:32; Copper:9.61; CsI:5.7,CsI -> Copper -> Aluminium -> other -> Aluminium -> other,941.9621990400001,Aluminium:513; other:291; CsI:133; Copper:4.87,651.26178204,0.0,,,,0.0,5.703619814907022,31.988851061913827,9.609677766283323,0.0,0.0,0.0,0.0,0.0,43.84008297488343,0.0,0.0,133.23255,513.15678404,4.8724479999999994,0.0,0.0,0.0,0.0,0.0,290.700417,0.0,old_shielded
old,shielded_sample,Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,/home/ubuntu/codex_tes_511_sim/new_geo_re/runs/step02_instant_equiv2602_aligned/Background_eplus_fullsphere20_rep01_part01.inc1.id1.sim.gz,1646,,False,scattered/no TES,COMP,CsI,CsI_Active_Shield_Side01,6,27,1,2.063237976191791,CsI:2.06,CsI,893.0443294500001,Aluminium:873; CsI:19.7,893.0443294500001,0.0,,,,0.0,2.063237976191791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.65584,873.3884894500001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,old_shielded
