VN,ZA,nuclide,exc_keV,RP_yield,hl_s,Activity_Bq,Points
Passive_W_Outer_Liner,72162,Hf-162,0.0,1.0,39.4,0.0018474999630500005,1
Passive_W_Outer_Liner,74171,W-171,0.0,1.0,142.79999999999998,0.0018474999630500005,1
Thermal_1K_Al_Shield,9020,F-20,0.0,1.0,11.0062,0.0018474999630500005,1
Vacuum_Jacket_Al_Reinforcement,9018,F-18,0.0,1.0,6586.2,0.0018474999630500005,1
ADR_Magnet_Yoke_Fe,22045,Ti-45,0.0,1.0,11088.0,0.0018474999630500005,1
ADR_SaltPill_Proxy,30071,Zn-71,0.0,1.0,147.0,0.0018474999630500005,1
ADR_SaltPill_Proxy,60139,Nd-139,0.0,1.0,1782.0,0.0018474999630500005,1
ColdPlate_1K,28065,Ni-65,0.0,1.0,9061.884,0.0018474999630500005,1
ColdPlate_50mK,29061,Cu-61,0.0,1.0,11998.800000000001,0.0018474999630500005,1
CsI_Active_Shield_Bottom00,49114,In-114,0.0,1.0,71.9,0.0018474999630500005,1
CsI_Active_Shield_Bottom01,50111,Sn-111,0.0,1.0,2118.0,0.0018474999630500005,1
CsI_Active_Shield_Bottom03,54120,Xe-120,0.0,1.0,2400.0,0.0018474999630500005,1
CsI_Active_Shield_Side00,53117,I-117,0.0,1.0,133.20000000000002,0.0018474999630500005,1
CsI_Active_Shield_Side01,51113,Sb-113,0.0,1.0,400.2,0.0018474999630500005,1
CsI_Active_Shield_Side04,49114,In-114,0.0,1.0,71.9,0.0018474999630500005,1
CsI_Active_Shield_Side05,54121,Xe-121,0.0,1.0,2406.0,0.0018474999630500005,1
CsI_Active_Shield_Side05,55125,Cs-125,0.0,1.0,2700.0,0.0018474999630500005,1
CsI_Active_Shield_Side06,52117,Te-117,0.0,1.0,3720.0,0.0018474999630500005,1
CsI_Active_Shield_Side07,50109,Sn-109,0.0,1.0,1080.0,0.0018474999630500005,1
CsI_Active_Shield_Side07,51113,Sb-113,0.0,1.0,400.2,0.0018474999630500005,1
CsI_Active_Shield_Top00,49116,In-116,0.0,1.0,14.1,0.0018474999630500005,1
CsI_Active_Shield_Top01,53121,I-121,0.0,1.0,7632.0,0.0018474999630500005,1
CsI_Active_Shield_Top01,55128,Cs-128,0.0,1.0,218.4,0.0018474999630500005,1
CsI_Active_Shield_Top03,53121,I-121,0.0,1.0,7632.0,0.0018474999630500005,1
CsI_Active_Shield_Top03,55123,Cs-123,0.0,1.0,352.8,0.0018474999630500005,1
CsI_Active_Shield_Top05,55127,Cs-127,0.0,1.0,22500.0,0.0018474999630500005,1
CsI_Active_Shield_Top06,50111,Sn-111,0.0,1.0,2118.0,0.0018474999630500005,1
Passive_Bottom_W_Shield,73166,Ta-166,0.0,1.0,34.4,0.0018474999630500005,1
Passive_Bottom_W_Shield,73173,Ta-173,0.0,1.0,11304.0,0.0018474999630500005,1
Passive_Cu_Inner_Liner,25057,Mn-57,0.0,1.0,85.4,0.0018474999630500005,1
Passive_Top_W_Aperture_Annulus,69164,Tm-164,0.0,1.0,120.0,0.0018474999630500005,1
Passive_W_Outer_Liner,73171,Ta-171,0.0,1.0,1398.0,0.0018474999630500005,1
TES_L0,66152,Dy-152,0.0,1.0,8568.0,0.0018474999630500005,1
Thermal_4K_Al_Shield,11025,Na-25,0.0,1.0,59.1,0.0018474999630500005,1
Thermal_Bus_Cu,27063,Co-63,0.0,1.0,26.9,0.0018474999630500005,1
Vacuum_Jacket_Al_Reinforcement,11021,Na-21,0.0,1.0,22.455,0.0018474999630500005,1
TES_L0,73176,Ta-176,0.0,1.0,29124.0,0.0018474999630499263,1
TES_L1,73176,Ta-176,0.0,1.0,29124.0,0.0018474999630499263,1
TES_L5,73176,Ta-176,0.0,1.0,29124.0,0.0018474999630499263,1
Passive_Top_W_Aperture_Annulus,73180,Ta-180,0.0,1.0,29347.199999999997,0.0018474999630499066,1
TES_L1,73180,Ta-180,0.0,1.0,29347.199999999997,0.0018474999630499066,1
TES_L5,73180,Ta-180,0.0,1.0,29347.199999999997,0.0018474999630499066,1
CsI_Active_Shield_Side03,46101,Pd-101,0.0,1.0,30492.000000000004,0.001847499963049704,1
CsI_Active_Shield_Top04,52127,Te-127,0.0,1.0,33660.0,0.0018474999630452567,1
SQUID_Readout_Al_Box,11024,Na-24,0.0,1.0,53852.4,0.0018474998578385882,1
ADR_Magnet_Coil_Cu,27055,Co-55,0.0,1.0,63108.00000000001,0.0018474987480811822,1
Passive_Bottom_W_Shield,75181,Re-181,0.0,1.0,71640.0,0.0018474933436950095,1
CsI_Active_Shield_Side04,54122,Xe-122,0.0,1.0,72360.0,0.001847492464066009,1
CsI_Active_Shield_Bottom03,54122,Xe-122,0.0,1.0,72360.0,0.001847492464066009,1
ColdPlate_4K,24048,Cr-48,0.0,1.0,77616.0,0.001847482580657302,1
Passive_W_Outer_Liner,72173,Hf-173,0.0,1.0,84960.0,0.001847452691324655,1
CsI_Active_Shield_Top03,55129,Cs-129,0.0,1.0,115416.00000000001,0.0018467302391796184,1
Passive_Top_W_Aperture_Annulus,71169,Lu-169,0.0,1.0,122616.00000000001,0.0018462842729303928,1
Passive_W_Outer_Liner,71169,Lu-169,0.0,1.0,122616.00000000001,0.0018462842729303928,1
Thermal_Bus_Cu,28057,Ni-57,0.0,1.0,128160.0,0.0018458309455640256,1
Passive_Cu_Inner_Liner,28057,Ni-57,0.0,1.0,128160.0,0.0018458309455640256,1
PulseTube_ColdHead_Interface_Cu,28057,Ni-57,0.0,1.0,128160.0,0.0018458309455640256,1
CsI_Active_Shield_Top03,51119,Sb-119,0.0,1.0,137484.0,0.0018452242631324725,1
CsI_Active_Shield_Top01,51119,Sb-119,0.0,1.0,137484.0,0.0018448151769215177,1
ActiveShield_Readout_Box_XM,11025,Na-25,0.0,1.0,59.1,0.0018386070712827962,1
ActiveShield_Readout_Box_YP,11025,Na-25,0.0,1.0,59.1,0.0018386070712827962,1
CsI_Active_Shield_Side01,52131,Te-131,0.0,1.0,1500.0,0.0018386070712827962,1
CsI_Active_Shield_Side06,52129,Te-129,0.0,1.0,4176.0,0.0018386070712827962,1
Cryoperm_Inner_Mag_Shield,27062,Co-62,0.0,1.0,90.0,0.0018386070712827962,1
Passive_Top_W_Aperture_Annulus,73186,Ta-186,0.0,1.0,630.0,0.0018386070712827962,1
Window,12027,Mg-27,0.0,1.0,567.48,0.0018386070712827962,1
Outer_Al_Mech_Shell,9024,F-24,0.0,1.0,0.384,0.0018386070712827962,1
W_Collimator_Aperture_Stop,73174,Ta-174,0.0,1.0,4104.0,0.0018386070712827962,1
ActiveShield_Flex_Readout_Kapton,3009,Li-9,0.0,1.0,0.1782,0.0018386070712827962,1
ActiveShield_Readout_Box_YP,10024,Ne-24,0.0,1.0,202.79999999999998,0.0018386070712827962,1
CsI_Active_Shield_Bottom02,52129,Te-129,0.0,1.0,4176.0,0.0018386070712827962,1
Outer_Al_Mech_Shell,9022,F-22,0.0,1.0,4.23,0.0018386070712827962,1
ActiveShield_Readout_Box_YP,10023,Ne-23,0.0,1.0,37.15,0.0018386070712827962,1
ActiveShield_Top_Al_Retainer,12027,Mg-27,0.0,1.0,567.48,0.0018386070712827962,1
CsI_Active_Shield_Top05,51120,Sb-120,0.0,1.0,953.4000000000001,0.0018386070712827962,1
CsI_Active_Shield_Top07,52131,Te-131,0.0,1.0,1500.0,0.0018386070712827962,1
W_Collimator_Aperture_Stop,72183,Hf-183,0.0,1.0,3841.2,0.0018386070712827962,1
W_Collimator_Aperture_Stop,73186,Ta-186,0.0,1.0,630.0,0.0018386070712827962,1
ActiveShield_Al_Backplane_Liner,10025,Ne-25,0.0,1.0,0.602,0.0018386070712827962,1
CsI_Active_Shield_Bottom00,53132,I-132,0.0,1.0,8262.0,0.0018386070712827962,1
CsI_Active_Shield_Top01,51120,Sb-120,0.0,1.0,953.4000000000001,0.0018386070712827962,1
CsI_Active_Shield_Top02,52127,Te-127,0.0,1.0,33660.0,0.0018386070712780752,1
CsI_Active_Shield_Side07,53130,I-130,0.0,1.0,44496.0,0.0018386070681449982,1
CsI_Active_Shield_Side05,53130,I-130,0.0,1.0,44496.0,0.0018386070681449982,1
CsI_Active_Shield_Top02,53130,I-130,0.0,1.0,44496.0,0.0018386070681449982,1
CsI_Active_Shield_Top07,53130,I-130,0.0,1.0,44496.0,0.0018386070681449982,1
CsI_Active_Shield_Top01,52119,Te-119,0.0,1.0,57780.0,0.0018386067458852624,1
CsI_Active_Shield_Top02,52119,Te-119,0.0,1.0,57780.0,0.0018386067458852624,1
CsI_Active_Shield_Side04,50121,Sn-121,0.0,1.0,97308.0,0.0018384270970195132,1
CsI_Active_Shield_Side02,50121,Sn-121,0.0,1.0,97308.0,0.0018384270970195132,1
CsI_Active_Shield_Top06,54127,Xe-127,0.0,4.0,3144960.0,0.001829629814163635,4
Passive_Top_W_Aperture_Annulus,65153,Tb-153,0.0,1.0,202176.0,0.0018257777044800054,1
Passive_Bottom_W_Shield,70166,Yb-166,0.0,1.0,204120.0,0.0018252434208197751,1
TES_L5,73177,Ta-177,0.0,1.0,203616.0,0.001825084282222328,1
TES_L4,73177,Ta-177,0.0,1.0,203616.0,0.001825084282222328,1
CsI_Active_Shield_Side05,56128,Ba-128,0.0,1.0,209952.0,0.0018222960293130055,1
CsI_Active_Shield_Top04,56128,Ba-128,0.0,1.0,209952.0,0.0018222960293130055,1
CsI_Active_Shield_Side04,56128,Ba-128,0.0,1.0,209952.0,0.0018222960293130055,1
CsI_Active_Shield_Top02,56128,Ba-128,0.0,1.0,209952.0,0.0018222960293130055,1
CsI_Active_Shield_Side01,56128,Ba-128,0.0,1.0,209952.0,0.0018222960293130055,1
CsI_Active_Shield_Side00,56128,Ba-128,0.0,1.0,209952.0,0.0018222960293130055,1
W_Collimator_Aperture_Stop,75182,Re-182,0.0,1.0,230400.0,0.001810465233351402,1
CsI_Active_Shield_Bottom01,49111,In-111,0.0,1.0,242326.08,0.0018025444820950213,1
CsI_Active_Shield_Side02,49111,In-111,0.0,1.0,242326.08,0.0018025444820950213,1
CsI_Active_Shield_Top04,51122,Sb-122,0.0,1.0,235336.32,0.0017981762048232153,1
CsI_Active_Shield_Top07,51122,Sb-122,0.0,1.0,235336.32,0.0017981762048232153,1
CsI_Active_Shield_Top00,44097,Ru-97,0.0,1.0,250560.0,0.0017962689744299353,1
ADR_SaltPill_Proxy,31067,Ga-67,0.0,1.0,281767.68,0.0017712943845621478,1
ADR_Magnet_Coil_Cu,23048,V-48,0.0,2.0,1380110.4,0.0017677829255823155,2
ADR_Magnet_Yoke_Fe,21047,Sc-47,0.0,1.0,289370.88,0.0017646357571074172,1
CsI_Active_Shield_Bottom03,45099,Rh-99,0.0,2.0,1391040.0000000002,0.0017579014245945814,2
Passive_Top_W_Aperture_Annulus,75186,Re-186,0.0,1.0,321261.12,0.0017351132694544292,1
W_Collimator_Aperture_Stop,75186,Re-186,0.0,1.0,321261.12,0.0017351132694544292,1
Shield_Feedthrough_Stainless_XM,24051,Cr-51,0.0,3.0,2393496.0,0.0017344049159496026,3
CsI_Active_Shield_Side03,51127,Sb-127,0.0,1.0,332640.0,0.0017234089587504745,1
Cryoperm_Inner_Mag_Shield,26055,Fe-55,0.0,86.0,86371306.68096001,0.0016437654448506025,86
ADR_SaltPill_Proxy,64153,Gd-153,0.0,21.0,20770560.0,0.0016422085272942237,21
Passive_Bottom_W_Shield,73183,Ta-183,0.0,1.0,440639.99999999994,0.001606951770401345,1
W_Collimator_Aperture_Stop,72181,Hf-181,0.0,4.0,3662496.0,0.0015996667294825744,4
ADR_HeatSwitch_Stainless_Link,25052,Mn-52,0.0,1.0,483062.4,0.0015597891934195833,1
CsI_Active_Shield_Top04,52121,Te-121,0.0,2.0,1655424.0,0.0015476190985960487,2
CsI_Active_Shield_Top02,52121,Te-121,0.0,2.0,1655424.0,0.0015474475260035788,2
CsI_Active_Shield_Top05,52121,Te-121,0.0,2.0,1655424.0,0.0015438947999115013,2
CsI_Active_Shield_Bottom01,52118,Te-118,0.0,1.0,518400.0,0.0015209050250213625,1
TES_SampleBox_Cu,27058,Co-58,0.0,6.0,6122304.0,0.001512847176297636,6
ColdPlate_4K,27058,Co-58,0.0,6.0,6122304.0,0.001512847176297636,6
CsI_Active_Shield_Side07,51124,Sb-124,0.0,5.0,5201280.0,0.0014638355231047992,5
CsI_Active_Shield_Side03,51124,Sb-124,0.0,5.0,5201280.0,0.0014581931846760878,5
TES_L3,71172,Lu-172,0.0,1.0,578880.0,0.0014560856642303035,1
TES_L2,71177,Lu-177,0.0,1.0,574300.8,0.0014538669855332649,1
Cryoperm_Inner_Mag_Shield,25054,Mn-54,0.0,24.0,26967168.0,0.001452467114039089,24
CsI_Active_Shield_Top04,54127,Xe-127,0.0,3.0,3144960.0,0.00137732113901618,3
CsI_Active_Shield_Bottom03,53131,I-131,0.0,1.0,692988.48,0.0013421294561826414,1
CsI_Active_Shield_Side01,53131,I-131,0.0,1.0,692988.48,0.0013356691518632276,1
CsI_Active_Shield_Top03,53131,I-131,0.0,1.0,692988.48,0.0013356691518632276,1
Passive_Bottom_W_Shield,71171,Lu-171,0.0,1.0,711936.0,0.0013243900604349458,1
Passive_W_Outer_Liner,73182,Ta-182,0.0,8.0,9886752.0,0.0012837204064041206,8
W_Collimator_Aperture_Stop,73182,Ta-182,0.0,8.0,9886752.0,0.001277541252487031,8
CsI_Active_Shield_Side05,50113,Sn-113,0.0,8.0,9943776.0,0.001276792440688933,8
PulseTube_ColdHead_Interface_Cu,27058,Co-58,0.0,5.0,6122304.0,0.0012606593885551764,5
CsI_Active_Shield_Bottom01,51124,Sb-124,0.0,4.0,5201280.0,0.001170786301562404,4
Passive_Cu_Inner_Liner,27056,Co-56,0.0,5.0,6672672.0,0.0011635345048723869,5
ADR_HeatSwitch_Stainless_Link,24051,Cr-51,0.0,2.0,2393496.0,0.0011563981449092752,2
Shield_Feedthrough_Stainless_XP,24051,Cr-51,0.0,2.0,2393496.0,0.0011562699439664015,2
Thermal_Bus_Cu,26059,Fe-59,0.0,3.0,3844368.0,0.0011549354737569104,3
ADR_Magnet_Coil_Cu,26059,Fe-59,0.0,3.0,3844368.0,0.0011549354737569104,3
CsI_Active_Shield_Top07,56131,Ba-131,0.0,1.0,993600.0,0.0010996834441615699,1
CsI_Active_Shield_Top02,56131,Ba-131,0.0,1.0,993600.0,0.0010996834441615699,1
CsI_Active_Shield_Side05,51126,Sb-126,0.0,1.0,1067040.0,0.0010463512306405534,1
Thermal_Bus_Cu,27058,Co-58,0.0,4.0,6122304.0,0.0010085275108441412,4
CsI_Active_Shield_Bottom03,50113,Sn-113,0.0,6.0,9943776.0,0.000957620871526642,6
CsI_Active_Shield_Side01,50113,Sn-113,0.0,6.0,9943776.0,0.0009575854835133855,6
CsI_Active_Shield_Bottom00,50113,Sn-113,0.0,6.0,9943776.0,0.0009575500955001291,6
Thermal_Bus_Cu,27056,Co-56,0.0,4.0,6672672.0,0.0009309308090163122,4
ADR_Magnet_Yoke_Fe,27056,Co-56,0.0,4.0,6672672.0,0.000930879206457111,4
ADR_HeatSwitch_Stainless_Link,23048,V-48,0.0,1.0,1380110.4,0.0008838914627911578,1
CsI_Active_Shield_Bottom03,51124,Sb-124,0.0,3.0,5201280.0,0.0008791476646271863,3
CsI_Active_Shield_Side00,51124,Sb-124,0.0,3.0,5201280.0,0.0008777370800200084,3
CsI_Active_Shield_Side03,46103,Pd-103,0.0,1.0,1468022.4,0.0008455891994419011,1
CsI_Active_Shield_Side02,47105,Ag-105,0.0,2.0,3567456.0,0.0008225330682073688,2
CsI_Active_Shield_Side00,50113,Sn-113,0.0,5.0,9943776.0,0.0007980350869454965,5
CsI_Active_Shield_Bottom02,50113,Sn-113,0.0,5.0,9943776.0,0.0007979643109189837,5
CsI_Active_Shield_Top07,52121,Te-121,0.0,1.0,1655424.0,0.0007738953355942593,1
CsI_Active_Shield_Top00,52121,Te-121,0.0,1.0,1655424.0,0.0007699994643172418,1
Cryoperm_Inner_Mag_Shield,26059,Fe-59,0.0,2.0,3844368.0,0.0007699569825046069,2
W_Collimator_Aperture_Stop,74181,W-181,0.0,5.0,10471680.0,0.0007594389543845246,5
W_Collimator_Aperture_Stop,74178,W-178,0.0,1.0,1866240.0000000002,0.0007059989929545771,1
ADR_Magnet_Yoke_Fe,23049,V-49,0.0,12.0,28512000.0,0.000687639612834962,12
CsI_Active_Shield_Side02,50113,Sn-113,0.0,4.0,9943776.0,0.0006383785263378383,4
CsI_Active_Shield_Top07,50113,Sn-113,0.0,4.0,9943776.0,0.0006383785263378383,4
Vacuum_Jacket_Al,11022,Na-22,0.0,30.0,82107965.967552,0.000603004342409576,30
CsI_Active_Shield_Top07,51124,Sb-124,0.0,2.0,5201280.0,0.0005860984430847908,2
CsI_Active_Shield_Side02,51124,Sb-124,0.0,2.0,5201280.0,0.000584687858477613,2
CsI_Active_Shield_Side06,51124,Sb-124,0.0,2.0,5201280.0,0.0005832772738704351,2
ADR_Magnet_Coil_Cu,24051,Cr-51,0.0,1.0,2393496.0,0.0005782631729260745,1
ColdPlate_4K,24051,Cr-51,0.0,1.0,2393496.0,0.0005781349719832007,1
ADR_Magnet_Coil_Cu,27057,Co-57,0.0,8.0,23478336.0,0.0005548245426762533,8
Passive_W_Outer_Liner,70169,Yb-169,0.0,1.0,2767046.4000000004,0.0005121620339452285,1
Nb_SC_Detector_Can,37084,Rb-84,0.0,1.0,2831328.0000000005,0.0005022832561543196,1
Passive_Bottom_W_Shield,73182,Ta-182,0.0,3.0,9886752.0,0.00048139515240154524,3
Passive_Top_W_Aperture_Annulus,73182,Ta-182,0.0,3.0,9886752.0,0.00048139515240154524,3
Shield_Feedthrough_Stainless_XM,18037,Ar-37,0.0,1.0,3027456.0,0.00047434719076308845,1
TES_SampleBox_Cu,27056,Co-56,0.0,2.0,6672672.0,0.00046541380194895475,2
ADR_HeatSwitch_Stainless_Link,27056,Co-56,0.0,2.0,6672672.0,0.00046541380194895475,2
ColdPlate_50mK,27056,Co-56,0.0,2.0,6672672.0,0.00046541380194895475,2
ActiveShield_Al_Backplane_Liner,11022,Na-22,0.0,22.0,82107965.967552,0.00044231901974969287,22
Nb_SC_Detector_Can,40088,Zr-88,0.0,2.0,7205760.000000001,0.00043308711458103614,2
Cryoperm_Inner_Mag_Shield,21046,Sc-46,0.0,2.0,7239456.000000001,0.00043119380582825917,2
ColdPlate_1K,27057,Co-57,0.0,6.0,23478336.0,0.0004161184070071901,6
CsI_Active_Shield_Side00,47105,Ag-105,0.0,1.0,3567456.0,0.0004112665341036844,1
TES_L5,72181,Hf-181,0.0,1.0,3662496.0,0.0003999166823706436,1
ColdPlate_4K,26059,Fe-59,0.0,1.0,3844368.0,0.00038497849125230344,1
TES_SampleBox_Cu,26059,Fe-59,0.0,1.0,3844368.0,0.00038497849125230344,1
Passive_Cu_Inner_Liner,27057,Co-57,0.0,5.0,23478336.0,0.0003467807181570105,5
ColdPlate_4K,27057,Co-57,0.0,5.0,23478336.0,0.00034676533917265835,5
Passive_Cu_Inner_Liner,4007,Be-7,0.0,1.0,4598208.0,0.0003278643720106934,1
CsI_Active_Shield_Side03,50113,Sn-113,0.0,2.0,9943776.0,0.0003192069571755473,2
CsI_Active_Shield_Side06,50113,Sn-113,0.0,2.0,9943776.0,0.0003191715691622909,2
Passive_W_Outer_Liner,73179,Ta-179,0.0,11.0,57433605.46560001,0.0003153911724283114,11
W_Collimator_Aperture_Stop,73179,Ta-179,0.0,11.0,57433605.46560001,0.0003138730454367924,11
Thermal_Bus_Cu,25054,Mn-54,0.0,5.0,26967168.0,0.0003026468294130992,5
Thermal_60K_Al_Shield,11022,Na-22,0.0,15.0,82107965.967552,0.0003015594688395293,15
CsI_Active_Shield_Side05,51124,Sb-124,0.0,1.0,5201280.0,0.0002930492215423954,1
CsI_Active_Shield_Bottom02,51124,Sb-124,0.0,1.0,5201280.0,0.0002930492215423954,1
CsI_Active_Shield_Top01,51124,Sb-124,0.0,1.0,5201280.0,0.0002930492215423954,1
CsI_Active_Shield_Top03,51124,Sb-124,0.0,1.0,5201280.0,0.00029163863693521756,1
CsI_Active_Shield_Side01,51124,Sb-124,0.0,1.0,5201280.0,0.00029163863693521756,1
Thermal_Bus_Cu,27057,Co-57,0.0,4.0,23478336.0,0.00027741227133812666,4
ColdPlate_60K,11022,Na-22,0.0,13.0,82107965.967552,0.0002613405438193661,13
W_Collimator_Aperture_Stop,75183,Re-183,0.0,1.0,6048000.0,0.00025506175483602073,1
TES_L3,72175,Hf-175,0.0,1.0,6048000.0,0.00025500520764610446,1
Passive_W_Outer_Liner,72175,Hf-175,0.0,1.0,6048000.0,0.00025500520764610446,1
ColdPlate_50mK,27058,Co-58,0.0,1.0,6122304.0,0.0002521318777110353,1
ADR_Magnet_Coil_Cu,25054,Mn-54,0.0,4.0,26967168.0,0.00024213088586635896,4
ColdPlate_4K,27056,Co-56,0.0,1.0,6672672.0,0.00023275850353367877,1
ADR_Magnet_Yoke_Fe,20045,Ca-45,0.0,2.0,14054687.999999998,0.00022878020122493603,2
TES_L3,73179,Ta-179,0.0,7.0,57433605.46560001,0.0002007098313386275,7
CsI_Active_Shield_Bottom02,45102,Rh-102,0.0,2.0,17884800.0,0.00018100875300058644,2
Nb_SC_Detector_Can,39088,Y-88,0.0,1.0,9214560.0,0.00017161007791316555,1
CsI_Active_Shield_Bottom03,48109,Cd-109,0.0,4.0,39864960.0,0.0001646643343368058,4
CsI_Active_Shield_Top05,50113,Sn-113,0.0,1.0,9943776.0,0.0001596211725944019,1
CsI_Active_Shield_Bottom01,50113,Sn-113,0.0,1.0,9943776.0,0.0001596211725944019,1
CsI_Active_Shield_Side04,50113,Sn-113,0.0,1.0,9943776.0,0.00015958578458114545,1
CsI_Active_Shield_Side07,50113,Sn-113,0.0,1.0,9943776.0,0.00015958578458114545,1
CsI_Active_Shield_Top01,50113,Sn-113,0.0,1.0,9943776.0,0.00015958578458114545,1
CsI_Active_Shield_Top03,50113,Sn-113,0.0,1.0,9943776.0,0.00015958578458114545,1
PulseTube_ColdHead_Interface_Cu,30065,Zn-65,0.0,2.0,21086784.0,0.00015413915890232497,2
TES_L4,74181,W-181,0.0,1.0,10471680.0,0.00015191473447367232,1
ADR_SaltPill_Proxy,64151,Gd-151,0.0,1.0,10713600.0,0.0001485933003364391,1
CsI_Active_Shield_Side02,50123,Sn-123,0.0,1.0,11162879.999999998,0.00014216269972593216,1
TES_SampleBox_Cu,27057,Co-57,0.0,2.0,23478336.0,0.00013870613566906333,2
PulseTube_ColdHead_Interface_Cu,27057,Co-57,0.0,2.0,23478336.0,0.00013870613566906333,2
ADR_SaltPill_Cu_Can,27057,Co-57,0.0,2.0,23478336.0,0.00013870613566906333,2
ADR_Magnet_Coil_Cu,27060,Co-60,0.0,13.0,166346024.445504,0.00012920847813818807,13
CsI_Active_Shield_Bottom01,48109,Cd-109,0.0,3.0,39864960.0,0.00012350737929695067,3
CsI_Active_Shield_Side05,48109,Cd-109,0.0,3.0,39864960.0,0.00012349825075260435,3
ColdPlate_50mK,25054,Mn-54,0.0,2.0,26967168.0,0.00012105873176523966,2
Shield_Feedthrough_Stainless_XP,25054,Mn-54,0.0,2.0,26967168.0,0.00012105873176523966,2
CsI_Active_Shield_Side07,51125,Sb-125,0.0,6.0,87051674.00724481,0.00011361946671578899,6
ADR_HeatSwitch_Stainless_Link,26055,Fe-55,0.0,5.0,86371306.68096001,9.557821111863035e-05,5
CsI_Active_Shield_Side02,45102,Rh-102,0.0,1.0,17884800.0,9.050437650029322e-05,1
Passive_Bottom_W_Shield,72172,Hf-172,0.0,3.0,59011451.769600004,8.374572796088589e-05,3
CsI_Active_Shield_Bottom02,48109,Cd-109,0.0,2.0,39864960.0,8.23321671684029e-05,2
Thermal_4K_Al_Shield,11022,Na-22,0.0,4.0,82107965.967552,8.041110339869568e-05,4
Passive_Cu_Inner_Liner,27060,Co-60,0.0,8.0,166346024.445504,7.960133090395152e-05,8
Cryoperm_Inner_Mag_Shield,28063,Ni-63,0.0,151.0,3158848300.608,7.932340111803026e-05,151
ADR_SaltPill_Proxy,30065,Zn-65,0.0,1.0,21086784.0,7.705249312573989e-05,1
TES_SampleBox_Cu,26055,Fe-55,0.0,4.0,86371306.68096001,7.647104665001503e-05,4
Shield_Feedthrough_Stainless_XP,26055,Fe-55,0.0,4.0,86371306.68096001,7.646256889490428e-05,4
Passive_Bottom_W_Shield,71173,Lu-173,0.0,2.0,43232988.729600005,7.598457614021832e-05,2
CsI_Active_Shield_Side00,51125,Sb-125,0.0,4.0,87051674.00724481,7.568544634562863e-05,4
CsI_Active_Shield_Side03,56133,Ba-133,0.0,14.0,331978862.3616,7.01387894448924e-05,14
ADR_HeatSwitch_Stainless_Link,27057,Co-57,0.0,1.0,23478336.0,6.936844681888384e-05,1
Harness_Cu_Bundle_B,27057,Co-57,0.0,1.0,23478336.0,6.935306783453166e-05,1
ADR_HeatSwitch_Stainless_Link,25054,Mn-54,0.0,1.0,26967168.0,6.052936588261983e-05,1
Passive_Cu_Inner_Liner,25054,Mn-54,0.0,1.0,26967168.0,6.052936588261983e-05,1
PulseTube_ColdHead_Interface_Cu,25054,Mn-54,0.0,1.0,26967168.0,6.052936588261983e-05,1
TES_SampleBox_Cu,25054,Mn-54,0.0,1.0,26967168.0,6.052936588261983e-05,1
Vacuum_Jacket_Al_Reinforcement,11022,Na-22,0.0,3.0,82107965.967552,6.0308327549021766e-05,3
ColdPlate_4K,27060,Co-60,0.0,6.0,166346024.445504,5.9703204618970165e-05,6
ColdPlate_4K,26055,Fe-55,0.0,3.0,86371306.68096001,5.735116554873358e-05,3
ADR_Magnet_Coil_Cu,26055,Fe-55,0.0,3.0,86371306.68096001,5.734692667117821e-05,3
Passive_Top_W_Aperture_Annulus,73179,Ta-179,0.0,2.0,57433605.46560001,5.734384953242026e-05,2
ADR_Magnet_Coil_Cu,23049,V-49,0.0,1.0,28512000.0,5.730118332139402e-05,1
ColdPlate_4K,23049,V-49,0.0,1.0,28512000.0,5.730118332139402e-05,1
Cryoperm_Inner_Mag_Shield,23049,V-49,0.0,1.0,28512000.0,5.730118332139402e-05,1
TES_SampleBox_Cu,23049,V-49,0.0,1.0,28512000.0,5.730118332139402e-05,1
CsI_Active_Shield_Side02,51125,Sb-125,0.0,3.0,87051674.00724481,5.6718436160548455e-05,3
Passive_Top_W_Aperture_Annulus,72172,Hf-172,0.0,2.0,59011451.769600004,5.582223295184482e-05,2
Passive_Bottom_W_Shield,62145,Sm-145,0.0,1.0,29376000.0,5.5641495685195504e-05,1
CsI_Active_Shield_Side02,56133,Ba-133,0.0,10.0,331978862.3616,4.993594867476301e-05,10
CsI_Active_Shield_Side01,56133,Ba-133,0.0,9.0,331978862.3616,4.494235380728671e-05,9
CsI_Active_Shield_Side05,56133,Ba-133,0.0,9.0,331978862.3616,4.494235380728671e-05,9
CsI_Active_Shield_Side07,48109,Cd-109,0.0,1.0,39864960.0,4.117521212854778e-05,1
CsI_Active_Shield_Side04,48109,Cd-109,0.0,1.0,39864960.0,4.117521212854778e-05,1
CsI_Active_Shield_Side01,48109,Cd-109,0.0,1.0,39864960.0,4.116608358420145e-05,1
CsI_Active_Shield_Side02,48109,Cd-109,0.0,1.0,39864960.0,4.116608358420145e-05,1
CsI_Active_Shield_Bottom00,48109,Cd-109,0.0,1.0,39864960.0,4.116608358420145e-05,1
Thermal_1K_Al_Shield,11022,Na-22,0.0,2.0,82107965.967552,4.020555169934784e-05,2
ColdPlate_1K,27060,Co-60,0.0,4.0,166346024.445504,3.980066545197576e-05,4
Passive_Cu_Inner_Liner,26055,Fe-55,0.0,2.0,86371306.68096001,3.823128444745214e-05,2
