production_tag,raw_volume,canonical_volume_for_reporting_only,ZA,nuclide,exc_keV_decimal,state_id,state_class,dat_production_count_raw,rpip_count,coverage_fraction,activity_day15_direct_Bq,source_files_count,rpip_volume_count,rpip_volume_examples,centroid_x_cm,centroid_y_cm,centroid_z_cm,effective_sample_size,dominant_cproc,dominant_sproc,dominant_prim,status
n,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,53128,I-128,0,gs,EMITTED_CANDIDATE,10166,10166,1,6.90047928668348683947052431,8,1,CsI_Bottom_Quadrant_02,-17.9941924,-7.96911879,-7.17013924,10166,nCapture:10165,RadioactiveDecay:10166,neutron:10166,PASS
n,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,53129,I-129,0,gs,EMITTED_CANDIDATE,1,1,1,0.000000000001197159751882263338200187208,1,1,CsI_Bottom_Quadrant_02,-19.15392,-10.24748,-3.343608,1,neutronInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,53130,I-130,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787801765598083396290194817,1,1,CsI_Bottom_Quadrant_02,-20.03517,-8.954221,-3.565752,1,neutronInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,54121,Xe-121,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787801777182261301859654053,1,1,CsI_Bottom_Quadrant_02,-17.53913,-11.38243,-7.408846,1,neutronInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,54122,Xe-122,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787774225562297426540712217,1,1,CsI_Bottom_Quadrant_02,-22.16713,-2.891172,0.6259845,1,neutronInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,54123,Xe-123,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787801777182261301859654053,1,1,CsI_Bottom_Quadrant_02,-23.58772,-9.714325,-3.518489,1,neutronInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,54127,Xe-127,0,gs,EMITTED_CANDIDATE,2,2,1,0.0003377713025747654509034903557,1,1,CsI_Bottom_Quadrant_02,-15.495205,-8.3906275,-7.6115165,2,neutronInelastic:2,RadioactiveDecay:2,neutron:2,PASS
n,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,54133,Xe-133,0,gs,EMITTED_CANDIDATE,3,3,1,0.001755578391997023684676741122,3,1,CsI_Bottom_Quadrant_02,-17.9180033,-5.402404,-6.11623167,3,neutronInelastic:3,RadioactiveDecay:3,neutron:3,PASS
n,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,55123,Cs-123,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787801777182261301859654053,1,1,CsI_Bottom_Quadrant_02,-17.69792,-9.853873,-9.456711,1,neutronInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,55126,Cs-126,0,gs,EMITTED_CANDIDATE,3,3,1,0.002036340533154678390557896216,3,1,CsI_Bottom_Quadrant_02,-23.2159933,-1.54721073,-1.48718416,3,neutronInelastic:2,RadioactiveDecay:3,neutron:3,PASS
n,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,55127,Cs-127,0,gs,EMITTED_CANDIDATE,3,3,1,0.002036340533154678390557896216,3,1,CsI_Bottom_Quadrant_02,-20.40209,-7.86142133,-4.98053133,3,neutronInelastic:3,RadioactiveDecay:3,neutron:3,PASS
n,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,55128,Cs-128,0,gs,EMITTED_CANDIDATE,5,5,1,0.003393900888591130650929827026,4,1,CsI_Bottom_Quadrant_02,-19.670032,-6.32596748,-5.9646694,5,neutronInelastic:5,RadioactiveDecay:5,neutron:5,PASS
n,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,55129,Cs-129,0,gs,EMITTED_CANDIDATE,12,12,1,0.008141968530566330738356713916,5,1,CsI_Bottom_Quadrant_02,-18.2616575,-5.96507692,-6.05741025,12,neutronInelastic:12,RadioactiveDecay:12,neutron:12,PASS
n,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,55130,Cs-130,0,gs,EMITTED_CANDIDATE,22,22,1,0.01493316390980097486409123892,7,1,CsI_Bottom_Quadrant_02,-17.7753823,-6.64876855,-6.62951765,22,neutronInelastic:22,RadioactiveDecay:22,neutron:22,PASS
n,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,55131,Cs-131,0,gs,EMITTED_CANDIDATE,41,41,1,0.01831355399204501161053493987,8,1,CsI_Bottom_Quadrant_02,-18.0978917,-7.7439742,-6.54749437,41,neutronInelastic:41,RadioactiveDecay:41,neutron:41,PASS
n,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,55132,Cs-132,0,gs,EMITTED_CANDIDATE,72,72,1,0.03904942589265181957208340036,8,1,CsI_Bottom_Quadrant_02,-17.8435444,-8.11597956,-6.94998702,72,neutronInelastic:72,RadioactiveDecay:72,neutron:72,PASS
n,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,55134,Cs-134,0,gs,EMITTED_CANDIDATE,12489,12489,1,0.1160575297551873473162049943,8,1,CsI_Bottom_Quadrant_02,-18.3424528,-8.08997661,-7.16689838,12489,nCapture:12489,RadioactiveDecay:12489,neutron:12489,PASS
n,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,56129,Ba-129,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787801777182261301859654053,1,1,CsI_Bottom_Quadrant_02,-18.86018,-9.790788,-7.855799,1,protonInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,56133,Ba-133,0,gs,EMITTED_CANDIDATE,1,1,1,0.000001831112917923436039562023878,1,1,CsI_Bottom_Quadrant_02,-13.75174,-12.46521,-9.930337,1,tInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,49109,In-109,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787801777182261301859654053,1,1,CsI_Bottom_Quadrant_03,-3.395104,-10.36911,-22.63915,1,neutronInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,49115,In-115,0,gs,EMITTED_CANDIDATE,1,1,1,0.00000000000000000007535973819619302743425844284,1,1,CsI_Bottom_Quadrant_03,-9.560928,-10.70937,-15.877,1,neutronInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,49116,In-116,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787801777182261301859654053,1,1,CsI_Bottom_Quadrant_03,-8.726377,-15.90749,-17.86732,1,neutronInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,50113,Sn-113,0,gs,EMITTED_CANDIDATE,2,2,1,0.0001172748725011696196998298298,2,1,CsI_Bottom_Quadrant_03,-5.5093425,-12.302114,-17.41894,2,neutronInelastic:2,RadioactiveDecay:2,neutron:2,PASS
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,50121,Sn-121,0,gs,EMITTED_CANDIDATE,2,2,1,0.00135742746900919543506754881,1,1,CsI_Bottom_Quadrant_03,-8.8906425,-7.74054235,-15.897065,2,neutronInelastic:2,RadioactiveDecay:2,neutron:2,PASS
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,51113,Sb-113,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787801777182261301859654053,1,1,CsI_Bottom_Quadrant_03,-10.27645,-15.64022,-17.76682,1,neutronInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,51116,Sb-116,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787801777182261301859654053,1,1,CsI_Bottom_Quadrant_03,-12.46933,-6.484629,-16.06567,1,neutronInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,51118,Sb-118,0,gs,EMITTED_CANDIDATE,2,2,1,0.001357560355436452260371930811,2,1,CsI_Bottom_Quadrant_03,-4.497469,-6.0943505,-24.004175,2,neutronInelastic:2,RadioactiveDecay:2,neutron:2,PASS
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,51119,Sb-119,0,gs,EMITTED_CANDIDATE,4,4,1,0.002711175098657749938740088961,4,1,CsI_Bottom_Quadrant_03,-7.119412,-11.2100552,-17.6742525,4,neutronInelastic:3,RadioactiveDecay:4,neutron:4,PASS
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,51125,Sb-125,0,gs,EMITTED_CANDIDATE,2,2,1,0.00001394166825825943928684639409,2,1,CsI_Bottom_Quadrant_03,-4.074096,-4.670867,-20.787455,2,neutronInelastic:2,RadioactiveDecay:2,neutron:2,PASS
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,52118,Te-118,0,gs,EMITTED_CANDIDATE,2,2,1,0.001117575322136668451858534066,2,1,CsI_Bottom_Quadrant_03,-5.3916635,-6.123808,-17.92517,2,protonInelastic:1,RadioactiveDecay:2,neutron:2,PASS
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,52119,Te-119,0,gs,EMITTED_CANDIDATE,3,3,1,0.002036340172762184749031210991,3,1,CsI_Bottom_Quadrant_03,-10.997204,-4.357696,-13.1010467,3,neutronInelastic:3,RadioactiveDecay:3,neutron:3,PASS
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,52121,Te-121,0,gs,EMITTED_CANDIDATE,4,4,1,0.001130413016399266917408064316,3,1,CsI_Bottom_Quadrant_03,-8.80755875,-3.84853646,-14.2647525,4,neutronInelastic:4,RadioactiveDecay:4,neutron:4,PASS
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,52123,Te-123,0,gs,STABLE,3,3,1,0,2,1,CsI_Bottom_Quadrant_03,-3.97677087,-6.20756133,-19.4754533,3,neutronInelastic:2,RadioactiveDecay:3,neutron:3,PASS
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,52127,Te-127,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787801777164832263236383161,1,1,CsI_Bottom_Quadrant_03,-7.118438,-4.242959,-17.51221,1,neutronInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,53119,I-119,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787801777182261301859654053,1,1,CsI_Bottom_Quadrant_03,-4.322244,-1.224655,-16.82379,1,neutronInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,53120,I-120,0,gs,EMITTED_CANDIDATE,2,2,1,0.001357560355436452260371930811,2,1,CsI_Bottom_Quadrant_03,-10.254795,-11.084775,-11.30993,2,neutronInelastic:2,RadioactiveDecay:2,neutron:2,PASS
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,53121,I-121,0,gs,EMITTED_CANDIDATE,4,4,1,0.002715120710872904520743861621,3,1,CsI_Bottom_Quadrant_03,-9.84703925,-7.57672245,-15.5776325,4,neutronInelastic:3,RadioactiveDecay:4,neutron:4,PASS
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,53122,I-122,0,gs,EMITTED_CANDIDATE,5,5,1,0.003393900888591130650929827026,4,1,CsI_Bottom_Quadrant_03,-8.1619376,-5.5042078,-15.958668,5,neutronInelastic:5,RadioactiveDecay:5,neutron:5,PASS
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,53123,I-123,0,gs,EMITTED_CANDIDATE,12,12,1,0.008145362080690229841755977168,5,1,CsI_Bottom_Quadrant_03,-5.75542774,-7.45527433,-17.5506342,12,neutronInelastic:12,RadioactiveDecay:12,neutron:12,PASS
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,53124,I-124,0,gs,EMITTED_CANDIDATE,21,21,1,0.01307226107311494266683228903,7,1,CsI_Bottom_Quadrant_03,-7.39914393,-6.165161,-16.7036329,21,neutronInelastic:21,RadioactiveDecay:21,neutron:21,PASS
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,53125,I-125,0,gs,EMITTED_CANDIDATE,42,42,1,0.004578336137468762414040975244,8,1,CsI_Bottom_Quadrant_03,-6.63062598,-7.77396369,-17.8886524,42,neutronInelastic:42,RadioactiveDecay:42,neutron:42,PASS
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,53126,I-126,0,gs,EMITTED_CANDIDATE,84,84,1,0.03150311468180345729895719001,8,1,CsI_Bottom_Quadrant_03,-6.77556303,-7.71312155,-17.7941261,84,neutronInelastic:84,RadioactiveDecay:84,neutron:84,PASS
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,53128,I-128,0,gs,EMITTED_CANDIDATE,11517,11517,1,7.817511306780810341351763573,8,1,CsI_Bottom_Quadrant_03,-6.8096301,-7.86432985,-18.3480305,11517,nCapture:11517,RadioactiveDecay:11517,neutron:11517,PASS
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,53129,I-129,0,gs,EMITTED_CANDIDATE,1,1,1,0.000000000001197159751882263338200187208,1,1,CsI_Bottom_Quadrant_03,-8.523037,-14.43023,-13.81707,1,neutronInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,53132,I-132,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787801777182261301859654053,1,1,CsI_Bottom_Quadrant_03,-13.62143,-4.189452,-14.76856,1,neutronInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,54122,Xe-122,0,gs,EMITTED_CANDIDATE,2,2,1,0.001357554845112459485308142444,2,1,CsI_Bottom_Quadrant_03,-4.4069285,-5.1641925,-21.08242,2,neutronInelastic:1,RadioactiveDecay:2,neutron:2,PASS
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,54123,Xe-123,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787801777182261301859654053,1,1,CsI_Bottom_Quadrant_03,-10.01354,-0.9040167,-18.42372,1,neutronInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,54125,Xe-125,0,gs,EMITTED_CANDIDATE,2,2,1,0.001357559843892993970395681329,2,1,CsI_Bottom_Quadrant_03,-7.187875,-4.981989,-15.91805,2,neutronInelastic:2,RadioactiveDecay:2,neutron:2,PASS
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,54127,Xe-127,0,gs,EMITTED_CANDIDATE,6,6,1,0.001013313907724296352710471067,3,1,CsI_Bottom_Quadrant_03,-4.28192277,-6.48141417,-19.1829367,6,neutronInelastic:5,RadioactiveDecay:6,neutron:6,PASS
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,54133,Xe-133,0,gs,EMITTED_CANDIDATE,3,3,1,0.001755578391997023684676741122,3,1,CsI_Bottom_Quadrant_03,-3.82522794,-6.756778,-20.5703833,3,neutronInelastic:3,RadioactiveDecay:3,neutron:3,PASS
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,55125,Cs-125,0,gs,EMITTED_CANDIDATE,2,2,1,0.001357560355436452260371930811,2,1,CsI_Bottom_Quadrant_03,-1.114683,-3.00931,-20.243415,2,neutronInelastic:2,RadioactiveDecay:2,neutron:2,PASS
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,55126,Cs-126,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787801777182261301859654053,1,1,CsI_Bottom_Quadrant_03,-13.94107,-16.3057,-14.83599,1,neutronInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,55127,Cs-127,0,gs,EMITTED_CANDIDATE,3,3,1,0.002036340533154678390557896216,3,1,CsI_Bottom_Quadrant_03,-7.03785533,-7.03628833,-16.1841033,3,neutronInelastic:3,RadioactiveDecay:3,neutron:3,PASS
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,55128,Cs-128,0,gs,EMITTED_CANDIDATE,7,7,1,0.004751461244027582911301757837,6,1,CsI_Bottom_Quadrant_03,-6.39439414,-3.65539379,-18.6963071,7,neutronInelastic:7,RadioactiveDecay:7,neutron:7,PASS
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,55129,Cs-129,0,gs,EMITTED_CANDIDATE,14,14,1,0.009498963285660719194749499569,7,1,CsI_Bottom_Quadrant_03,-7.20090943,-8.55642321,-17.6248014,14,neutronInelastic:14,RadioactiveDecay:14,neutron:14,PASS
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,55130,Cs-130,0,gs,EMITTED_CANDIDATE,20,20,1,0.01357560355436452260371930811,7,1,CsI_Bottom_Quadrant_03,-7.23903865,-6.94069019,-17.562449,20,neutronInelastic:20,RadioactiveDecay:20,neutron:20,PASS
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,55131,Cs-131,0,gs,EMITTED_CANDIDATE,50,50,1,0.02233360242932318489089626813,8,1,CsI_Bottom_Quadrant_03,-6.61528983,-8.14540407,-17.6042068,50,neutronInelastic:50,RadioactiveDecay:50,neutron:50,PASS
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,55132,Cs-132,0,gs,EMITTED_CANDIDATE,82,82,1,0.04447295726663123895709498374,8,1,CsI_Bottom_Quadrant_03,-6.87161891,-8.42342865,-17.274392,82,neutronInelastic:82,RadioactiveDecay:82,neutron:82,PASS
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,55134,Cs-134,0,gs,EMITTED_CANDIDATE,14099,14099,1,0.1310189055983975025871706474,8,1,CsI_Bottom_Quadrant_03,-6.82405282,-8.18959599,-18.5734968,14099,nCapture:14099,RadioactiveDecay:14099,neutron:14099,PASS
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,56128,Ba-128,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006693717012843142725071628278,1,1,CsI_Bottom_Quadrant_03,-10.04205,-5.155754,-17.93749,1,protonInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,56129,Ba-129,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787801777182261301859654053,1,1,CsI_Bottom_Quadrant_03,-5.805077,-12.83995,-21.4012,1,protonInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,56133,Ba-133,0,gs,EMITTED_CANDIDATE,1,1,1,0.000001831112917923436039562023878,1,1,CsI_Bottom_Quadrant_03,-11.80077,-8.443526,-13.05999,1,protonInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,CsI_Side_Segment_00,CsI_Side_Segment_00,47112,Ag-112,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787801777182261301859654053,1,1,CsI_Side_Segment_00,7.277291,2.343569,-13.34876,1,neutronInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,CsI_Side_Segment_00,CsI_Side_Segment_00,50110,Sn-110,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787801777182261301859654053,1,1,CsI_Side_Segment_00,10.71457,2.964458,-11.09013,1,neutronInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,CsI_Side_Segment_00,CsI_Side_Segment_00,50113,Sn-113,0,gs,EMITTED_CANDIDATE,2,2,1,0.0001172748725011696196998298298,2,1,CsI_Side_Segment_00,4.316575,5.7735277,-17.479775,2,neutronInelastic:2,RadioactiveDecay:2,neutron:2,PASS
n,CsI_Side_Segment_00,CsI_Side_Segment_00,51115,Sb-115,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787801777182261301859654053,1,1,CsI_Side_Segment_00,0.5365957,5.2762,-19.12632,1,neutronInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,CsI_Side_Segment_00,CsI_Side_Segment_00,51119,Sb-119,0,gs,EMITTED_CANDIDATE,3,3,1,0.002033381323993312454055066721,2,1,CsI_Side_Segment_00,7.23583033,8.27562233,-11.656255,3,neutronInelastic:2,RadioactiveDecay:3,neutron:3,PASS
n,CsI_Side_Segment_00,CsI_Side_Segment_00,51120,Sb-120,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787801777182261301859654053,1,1,CsI_Side_Segment_00,0.4459184,1.748466,-19.29457,1,neutronInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,CsI_Side_Segment_00,CsI_Side_Segment_00,51122,Sb-122,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006638538396499248929733354783,1,1,CsI_Side_Segment_00,3.409301,6.184152,-14.84369,1,neutronInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,CsI_Side_Segment_00,CsI_Side_Segment_00,51124,Sb-124,0,gs,EMITTED_CANDIDATE,1,1,1,0.0001076676626019242535624080677,1,1,CsI_Side_Segment_00,8.817044,2.869038,-14.06675,1,neutronInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,CsI_Side_Segment_00,CsI_Side_Segment_00,52115,Te-115,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787801777182261301859654053,1,1,CsI_Side_Segment_00,8.535355,2.956331,-13.62302,1,neutronInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,CsI_Side_Segment_00,CsI_Side_Segment_00,52118,Te-118,0,gs,EMITTED_CANDIDATE,1,1,1,0.0005587876610683342259292670328,1,1,CsI_Side_Segment_00,11.14899,0.920596,-10.63486,1,neutronInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,CsI_Side_Segment_00,CsI_Side_Segment_00,52121,Te-121,0,gs,EMITTED_CANDIDATE,2,2,1,0.0005652065081996334587040321581,2,1,CsI_Side_Segment_00,6.6752615,5.6781525,-15.49897,2,neutronInelastic:2,RadioactiveDecay:2,neutron:2,PASS
n,CsI_Side_Segment_00,CsI_Side_Segment_00,52123,Te-123,0,gs,STABLE,1,1,1,0,1,1,CsI_Side_Segment_00,4.64375,10.15187,-14.10287,1,neutronInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,CsI_Side_Segment_00,CsI_Side_Segment_00,52127,Te-127,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787801777164832263236383161,1,1,CsI_Side_Segment_00,5.663579,7.691356,-11.88045,1,neutronInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,CsI_Side_Segment_00,CsI_Side_Segment_00,52129,Te-129,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787801777182261301859654053,1,1,CsI_Side_Segment_00,0.751255,9.43137,-14.94303,1,neutronInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,CsI_Side_Segment_00,CsI_Side_Segment_00,53120,I-120,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787801777182261301859654053,1,1,CsI_Side_Segment_00,0.09437759,7.992827,-18.14952,1,neutronInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,CsI_Side_Segment_00,CsI_Side_Segment_00,53121,I-121,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787801777182261301859654053,1,1,CsI_Side_Segment_00,4.711431,9.848613,-16.55103,1,neutronInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,CsI_Side_Segment_00,CsI_Side_Segment_00,53122,I-122,0,gs,EMITTED_CANDIDATE,2,2,1,0.001357560355436452260371930811,2,1,CsI_Side_Segment_00,4.3166156,6.4176795,-15.08446,2,neutronInelastic:2,RadioactiveDecay:2,neutron:2,PASS
n,CsI_Side_Segment_00,CsI_Side_Segment_00,53123,I-123,0,gs,EMITTED_CANDIDATE,6,6,1,0.004072681040345114920877988585,4,1,CsI_Side_Segment_00,6.57286167,4.55283728,-14.5057022,6,neutronInelastic:6,RadioactiveDecay:6,neutron:6,PASS
n,CsI_Side_Segment_00,CsI_Side_Segment_00,53124,I-124,0,gs,EMITTED_CANDIDATE,8,8,1,0.004979908980234263873078967249,6,1,CsI_Side_Segment_00,4.91760496,5.73972224,-15.6433025,8,neutronInelastic:8,RadioactiveDecay:8,neutron:8,PASS
n,CsI_Side_Segment_00,CsI_Side_Segment_00,53125,I-125,0,gs,EMITTED_CANDIDATE,20,20,1,0.00218016006546131543525760726,6,1,CsI_Side_Segment_00,6.37773742,6.65491121,-13.9437289,20,neutronInelastic:20,RadioactiveDecay:20,neutron:20,PASS
n,CsI_Side_Segment_00,CsI_Side_Segment_00,53126,I-126,0,gs,EMITTED_CANDIDATE,45,45,1,0.01687666857953756641015563751,8,1,CsI_Side_Segment_00,4.78750985,6.47213612,-15.139327,45,neutronInelastic:45,RadioactiveDecay:45,neutron:45,PASS
n,CsI_Side_Segment_00,CsI_Side_Segment_00,53128,I-128,0,gs,EMITTED_CANDIDATE,6464,6464,1,4.38763506877061370552208038,8,1,CsI_Side_Segment_00,6.00783131,6.00736443,-14.8786293,6464,nCapture:6464,RadioactiveDecay:6464,neutron:6464,PASS
n,CsI_Side_Segment_00,CsI_Side_Segment_00,54121,Xe-121,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787801777182261301859654053,1,1,CsI_Side_Segment_00,6.838262,0.3291044,-17.31372,1,neutronInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,CsI_Side_Segment_00,CsI_Side_Segment_00,54123,Xe-123,0,gs,EMITTED_CANDIDATE,1,1,1,0.0006787801777182261301859654053,1,1,CsI_Side_Segment_00,1.580369,9.64026,-18.25337,1,neutronInelastic:1,RadioactiveDecay:1,neutron:1,PASS
n,CsI_Side_Segment_00,CsI_Side_Segment_00,54125,Xe-125,0,gs,EMITTED_CANDIDATE,2,2,1,0.001357559843892993970395681329,2,1,CsI_Side_Segment_00,6.4358285,8.0966635,-11.145675,2,neutronInelastic:1,RadioactiveDecay:2,neutron:2,PASS
n,CsI_Side_Segment_00,CsI_Side_Segment_00,54127,Xe-127,0,gs,EMITTED_CANDIDATE,2,2,1,0.0003377713025747654509034903557,2,1,CsI_Side_Segment_00,7.680854,7.1785785,-14.64086,2,neutronInelastic:2,RadioactiveDecay:2,neutron:2,PASS
n,CsI_Side_Segment_00,CsI_Side_Segment_00,54133,Xe-133,0,gs,EMITTED_CANDIDATE,2,2,1,0.001170385594664682456451160748,2,1,CsI_Side_Segment_00,9.0636645,4.26662575,-12.84008,2,neutronInelastic:2,RadioactiveDecay:2,neutron:2,PASS
n,CsI_Side_Segment_00,CsI_Side_Segment_00,55126,Cs-126,0,gs,EMITTED_CANDIDATE,2,2,1,0.001357560355436452260371930811,2,1,CsI_Side_Segment_00,6.60085855,1.6854825,-16.205245,2,neutronInelastic:2,RadioactiveDecay:2,neutron:2,PASS
