production_tag,source_file,source_files_count,source_files,raw_volume,canonical_volume_for_reporting_only,ZA,nuclide,exc_raw_token,exc_keV_decimal,state_id,nubase_line,production_count_raw,TT_file_s,TT_tag_sum_s,production_rate_s-1,half_life_s,half_life_authority,activity_day15_direct_Bq,state_class,source_row_count
p,MULTIPLE:8,8,runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep01_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep02_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep03_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep04_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep05_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep06_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep07_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep08_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,13026,Al-26,0.00,0,gs,252,91,,1473.741,0.06174762051133815236191433909,22626799200000,NUBASE2020_STATE,0.000000002451475498811019012160209969,EMITTED_CANDIDATE,8
p,MULTIPLE:6,6,runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep01_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep02_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep03_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep05_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep06_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep08_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,14027,Si-27,0.00,0,gs,266,10,,1473.741,0.006785452803443753006803773526,4.117,NUBASE2020_STATE,0.006785452803443753006803773526,EMITTED_CANDIDATE,6
p,MULTIPLE:5,5,runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep01_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep03_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep05_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep06_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep08_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,9018,F-18,0.00,0,gs,155,5,,1473.741,0.003392726401721876503401886763,6584.04,NUBASE2020_STATE,0.003392726401721876503401886763,EMITTED_CANDIDATE,5
p,runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep06_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep06_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,10023,Ne-23,0.00,0,gs,210,1,184.014,1473.741,0.0006785452803443753006803773526,37.15,NUBASE2020_STATE,0.0006785452803443753006803773526,EMITTED_CANDIDATE,1
p,MULTIPLE:7,7,runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep01_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep02_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep04_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep05_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep06_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep07_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep08_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,11022,Na-22,0.00,0,gs,199,12,,1473.741,0.008142543364132503608164528231,82109719.44,NUBASE2020_STATE,0.00008859770006274379283741172974,EMITTED_CANDIDATE,7
p,MULTIPLE:2,2,runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep05_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep08_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,11024,Na-24,0.00,0,gs,223,2,,1473.741,0.001357090560688750601360754705,53841.6,NUBASE2020_STATE,0.00135709048366333066665038158,EMITTED_CANDIDATE,2
p,runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep08_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep08_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,11025,Na-25,0.00,0,gs,238,1,184.467,1473.741,0.0006785452803443753006803773526,59.1,NUBASE2020_STATE,0.0006785452803443753006803773526,EMITTED_CANDIDATE,1
p,MULTIPLE:3,3,runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep06_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep07_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep08_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,12023,Mg-23,0.00,0,gs,214,3,,1473.741,0.002035635841033125902041132058,11.3039,NUBASE2020_STATE,0.002035635841033125902041132058,EMITTED_CANDIDATE,3
p,MULTIPLE:4,4,runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep01_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep04_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep06_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep08_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,12027,Mg-27,0.00,0,gs,263,4,,1473.741,0.00271418112137750120272150941,566.1,NUBASE2020_STATE,0.00271418112137750120272150941,EMITTED_CANDIDATE,4
p,MULTIPLE:3,3,runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep01_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep03_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep07_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,13025,Al-25,0.00,0,gs,241,4,,1473.741,0.00271418112137750120272150941,7.1666,NUBASE2020_STATE,0.00271418112137750120272150941,EMITTED_CANDIDATE,3
p,MULTIPLE:8,8,runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep01_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep02_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep03_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep04_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep05_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep06_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep07_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep08_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,13026,Al-26,0.00,0,gs,252,121,,1473.741,0.08210397892166941138232565966,22626799200000,NUBASE2020_STATE,0.000000003259654234682783521663575893,EMITTED_CANDIDATE,8
p,MULTIPLE:8,8,runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep01_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep02_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep03_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep04_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep05_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep06_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep07_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep08_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,14027,Si-27,0.00,0,gs,266,23,,1473.741,0.01560654144792063191564867911,4.117,NUBASE2020_STATE,0.01560654144792063191564867911,EMITTED_CANDIDATE,8
p,MULTIPLE:3,3,runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep03_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep06_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep08_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_side_wall_rectcut_window_band,Window,11022,Na-22,0.00,0,gs,199,3,,1473.741,0.002035635841033125902041132058,82109719.44,NUBASE2020_STATE,0.00002214942501568594820935293244,EMITTED_CANDIDATE,3
p,runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep07_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep07_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_side_wall_rectcut_window_band,Window,12023,Mg-23,0.00,0,gs,214,1,184.365,1473.741,0.0006785452803443753006803773526,11.3039,NUBASE2020_STATE,0.0006785452803443753006803773526,EMITTED_CANDIDATE,1
p,MULTIPLE:8,8,runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep01_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep02_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep03_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep04_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep05_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep06_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep07_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep08_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_side_wall_rectcut_window_band,Window,13026,Al-26,0.00,0,gs,252,47,,1473.741,0.03189162817618563913197773557,22626799200000,NUBASE2020_STATE,0.000000001266146686199097731555273281,EMITTED_CANDIDATE,8
p,MULTIPLE:4,4,runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep02_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep03_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep04_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep05_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_side_wall_rectcut_window_band,Window,14027,Si-27,0.00,0,gs,266,5,,1473.741,0.003392726401721876503401886763,4.117,NUBASE2020_STATE,0.003392726401721876503401886763,EMITTED_CANDIDATE,4
p,MULTIPLE:4,4,runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep03_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep06_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep07_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep08_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,11022,Na-22,0.00,0,gs,199,6,,1473.741,0.004071271682066251804082264116,82109719.44,NUBASE2020_STATE,0.00004429885003137189641870586487,EMITTED_CANDIDATE,4
p,MULTIPLE:2,2,runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep02_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep07_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,11024,Na-24,0.00,0,gs,223,2,,1473.741,0.001357090560688750601360754705,53841.6,NUBASE2020_STATE,0.00135709048366333066665038158,EMITTED_CANDIDATE,2
p,MULTIPLE:8,8,runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep01_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep02_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep03_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep04_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep05_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep06_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep07_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep08_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,13026,Al-26,0.00,0,gs,252,45,,1473.741,0.03053453761549688853061698087,22626799200000,NUBASE2020_STATE,0.000000001212268103807646764255048886,EMITTED_CANDIDATE,8
p,MULTIPLE:5,5,runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep02_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep03_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep06_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep07_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep08_part01.dat.inc1.dat,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,14027,Si-27,0.00,0,gs,266,5,,1473.741,0.003392726401721876503401886763,4.117,NUBASE2020_STATE,0.003392726401721876503401886763,EMITTED_CANDIDATE,5
p,runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep06_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep06_part01.dat.inc1.dat,Passive_W_Bottom_Plate_detector_bay,Passive_W_Bottom_Plate_detector_bay,73169,Ta-169,0.00,0,gs,3676,1,184.014,1473.741,0.0006785452803443753006803773526,294,NUBASE2020_STATE,0.0006785452803443753006803773526,EMITTED_CANDIDATE,1
p,runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep01_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep01_part01.dat.inc1.dat,Passive_W_Bottom_Plate_detector_bay,Passive_W_Bottom_Plate_detector_bay,73172,Ta-172,0.00,0,gs,3757,1,184.107,1473.741,0.0006785452803443753006803773526,2208,NUBASE2020_STATE,0.0006785452803443753006803773526,EMITTED_CANDIDATE,1
p,runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep04_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep04_part01.dat.inc1.dat,Passive_W_Bottom_Plate_detector_bay,Passive_W_Bottom_Plate_detector_bay,73174,Ta-174,0.00,0,gs,3818,1,184.253,1473.741,0.0006785452803443753006803773526,4104,NUBASE2020_STATE,0.0006785452803443753006803773526,EMITTED_CANDIDATE,1
p,runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep01_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep01_part01.dat.inc1.dat,Passive_W_Bottom_Plate_detector_bay,Passive_W_Bottom_Plate_detector_bay,74172,W-172,0.00,0,gs,3758,1,184.107,1473.741,0.0006785452803443753006803773526,396,NUBASE2020_STATE,0.0006785452803443753006803773526,EMITTED_CANDIDATE,1
p,runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep06_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep06_part01.dat.inc1.dat,Passive_W_Bottom_Plate_detector_bay,Passive_W_Bottom_Plate_detector_bay,74175,W-175,0.00,0,gs,3853,1,184.014,1473.741,0.0006785452803443753006803773526,2112,NUBASE2020_STATE,0.0006785452803443753006803773526,EMITTED_CANDIDATE,1
p,MULTIPLE:2,2,runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep01_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep07_part01.dat.inc1.dat,Passive_W_Bottom_Plate_detector_bay,Passive_W_Bottom_Plate_detector_bay,74181,W-181,0.00,0,gs,4039,2,,1473.741,0.001357090560688750601360754705,10450598.4,NUBASE2020_STATE,0.0001117805288468061212926830427,EMITTED_CANDIDATE,2
p,MULTIPLE:8,8,runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep01_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep02_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep03_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep04_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep05_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep06_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep07_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep08_part01.dat.inc1.dat,Passive_W_Bottom_Plate_detector_bay,Passive_W_Bottom_Plate_detector_bay,74183,W-183,0.00,0,gs,4099,18,,1473.741,0.01221381504619875541224679235,inf,NUBASE2020_STATE,0,STABLE,8
p,runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep04_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep04_part01.dat.inc1.dat,Passive_W_Bottom_Plate_detector_bay,Passive_W_Bottom_Plate_detector_bay,74187,W-187,0.00,0,gs,4206,1,184.253,1473.741,0.0006785452803443753006803773526,85712.4,NUBASE2020_STATE,0.0006785262298977086882973331135,EMITTED_CANDIDATE,1
p,runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep01_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep01_part01.dat.inc1.dat,Passive_W_Bottom_Plate_detector_bay,Passive_W_Bottom_Plate_detector_bay,75177,Re-177,0.00,0,gs,3916,1,184.107,1473.741,0.0006785452803443753006803773526,840,NUBASE2020_STATE,0.0006785452803443753006803773526,EMITTED_CANDIDATE,1
p,runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep02_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep02_part01.dat.inc1.dat,Passive_W_Bottom_Plate_detector_bay,Passive_W_Bottom_Plate_detector_bay,75182,Re-182,0.00,0,gs,4074,1,184.529,1473.741,0.0006785452803443753006803773526,231120,NUBASE2020_STATE,0.0006646278144148783266530550483,EMITTED_CANDIDATE,1
p,runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep06_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep06_part01.dat.inc1.dat,Plate_300K_Top_Service_Lid,Plate_300K_Top_Service_Lid,7013,N-13,0.00,0,gs,106,1,184.014,1473.741,0.0006785452803443753006803773526,597.9,NUBASE2020_STATE,0.0006785452803443753006803773526,EMITTED_CANDIDATE,1
p,runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep02_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep02_part01.dat.inc1.dat,Plate_300K_Top_Service_Lid,Plate_300K_Top_Service_Lid,9018,F-18,0.00,0,gs,155,1,184.529,1473.741,0.0006785452803443753006803773526,6584.04,NUBASE2020_STATE,0.0006785452803443753006803773526,EMITTED_CANDIDATE,1
p,MULTIPLE:5,5,runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep01_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep02_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep05_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep06_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep07_part01.dat.inc1.dat,Plate_300K_Top_Service_Lid,Plate_300K_Top_Service_Lid,11022,Na-22,0.00,0,gs,199,7,,1473.741,0.004749816962410627104762641468,82109719.44,NUBASE2020_STATE,0.00005168199170326721248849017568,EMITTED_CANDIDATE,5
p,runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep06_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep06_part01.dat.inc1.dat,Plate_300K_Top_Service_Lid,Plate_300K_Top_Service_Lid,11024,Na-24,0.00,0,gs,223,1,184.014,1473.741,0.0006785452803443753006803773526,53841.6,NUBASE2020_STATE,0.00067854524183166533332519079,EMITTED_CANDIDATE,1
p,MULTIPLE:2,2,runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep01_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep06_part01.dat.inc1.dat,Plate_300K_Top_Service_Lid,Plate_300K_Top_Service_Lid,13025,Al-25,0.00,0,gs,241,2,,1473.741,0.001357090560688750601360754705,7.1666,NUBASE2020_STATE,0.001357090560688750601360754705,EMITTED_CANDIDATE,2
p,MULTIPLE:8,8,runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep01_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep02_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep03_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep04_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep05_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep06_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep07_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep08_part01.dat.inc1.dat,Plate_300K_Top_Service_Lid,Plate_300K_Top_Service_Lid,13026,Al-26,0.00,0,gs,252,101,,1473.741,0.06853307331478190536871811261,22626799200000,NUBASE2020_STATE,0.000000002720868410768273848661331944,EMITTED_CANDIDATE,8
p,MULTIPLE:5,5,runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep01_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep02_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep03_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep07_part01.dat.inc1.dat;runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep08_part01.dat.inc1.dat,Plate_300K_Top_Service_Lid,Plate_300K_Top_Service_Lid,14027,Si-27,0.00,0,gs,266,9,,1473.741,0.006106907523099377706123396173,4.117,NUBASE2020_STATE,0.006106907523099377706123396173,EMITTED_CANDIDATE,5
p,runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep05_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep05_part01.dat.inc1.dat,Shield_4K_Al_side_window_bottom_cap,Window,9018,F-18,0.00,0,gs,155,1,184.172,1473.741,0.0006785452803443753006803773526,6584.04,NUBASE2020_STATE,0.0006785452803443753006803773526,EMITTED_CANDIDATE,1
p,runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep04_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep04_part01.dat.inc1.dat,Shield_4K_Al_side_window_side_wall_above_side_port,Window,11022,Na-22,0.00,0,gs,199,1,184.253,1473.741,0.0006785452803443753006803773526,82109719.44,NUBASE2020_STATE,0.000007383141671895316069784310812,EMITTED_CANDIDATE,1
p,runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep08_part01.dat.inc1.dat,1,runs/step02_buildup_fix5_fullstat_v2/Background_p_fullsphere20_rep08_part01.dat.inc1.dat,Shield_4K_Al_side_window_side_wall_above_side_port,Window,11024,Na-24,0.00,0,gs,223,1,184.467,1473.741,0.0006785452803443753006803773526,53841.6,NUBASE2020_STATE,0.00067854524183166533332519079,EMITTED_CANDIDATE,1
