pilot_event_id,original_event_id,sampling_method,pilot_event_weight_Bq,event_id,source_name,production_tag,raw_volume,canonical_volume_for_reporting_only,ZA,nuclide,exc_keV_decimal,state_id,point_index_within_key,x_cm,y_cm,z_cm,key_activity_Bq,key_rpip_count,event_weight_Bq
749,195860,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,195860,RP2_n_35a3459d60e9518b_53128_gs_000470,n,CsI_Side_Segment_07,CsI_Side_Segment_07,53128,I-128,0,gs,470,11.47419,-0.4978264,-13.68405,4.200970519898101519720939893,6189,0.00067878017771822613018596540523509452253999030538051381483276781386330586524478914
750,195988,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,195988,RP2_n_35a3459d60e9518b_53128_gs_000598,n,CsI_Side_Segment_07,CsI_Side_Segment_07,53128,I-128,0,gs,598,3.784046,-4.925688,-17.79822,4.200970519898101519720939893,6189,0.00067878017771822613018596540523509452253999030538051381483276781386330586524478914
751,196117,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,196117,RP2_n_35a3459d60e9518b_53128_gs_000727,n,CsI_Side_Segment_07,CsI_Side_Segment_07,53128,I-128,0,gs,727,3.942693,-9.828577,-13.18981,4.200970519898101519720939893,6189,0.00067878017771822613018596540523509452253999030538051381483276781386330586524478914
752,196245,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,196245,RP2_n_35a3459d60e9518b_53128_gs_000855,n,CsI_Side_Segment_07,CsI_Side_Segment_07,53128,I-128,0,gs,855,2.821247,-2.413064,-20.58778,4.200970519898101519720939893,6189,0.00067878017771822613018596540523509452253999030538051381483276781386330586524478914
753,196373,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,196373,RP2_n_35a3459d60e9518b_53128_gs_000983,n,CsI_Side_Segment_07,CsI_Side_Segment_07,53128,I-128,0,gs,983,3.125721,-10.39414,-12.4275,4.200970519898101519720939893,6189,0.00067878017771822613018596540523509452253999030538051381483276781386330586524478914
754,196501,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,196501,RP2_n_35a3459d60e9518b_53128_gs_001111,n,CsI_Side_Segment_07,CsI_Side_Segment_07,53128,I-128,0,gs,1111,1.556119,-9.626599,-19.93889,4.200970519898101519720939893,6189,0.00067878017771822613018596540523509452253999030538051381483276781386330586524478914
755,196629,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,196629,RP2_n_35a3459d60e9518b_53128_gs_001239,n,CsI_Side_Segment_07,CsI_Side_Segment_07,53128,I-128,0,gs,1239,10.40446,-8.809565,-9.743755,4.200970519898101519720939893,6189,0.00067878017771822613018596540523509452253999030538051381483276781386330586524478914
756,196757,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,196757,RP2_n_35a3459d60e9518b_53128_gs_001367,n,CsI_Side_Segment_07,CsI_Side_Segment_07,53128,I-128,0,gs,1367,9.68663,-4.548239,-14.16757,4.200970519898101519720939893,6189,0.00067878017771822613018596540523509452253999030538051381483276781386330586524478914
757,196886,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,196886,RP2_n_35a3459d60e9518b_53128_gs_001496,n,CsI_Side_Segment_07,CsI_Side_Segment_07,53128,I-128,0,gs,1496,8.84186,-4.585882,-15.0169,4.200970519898101519720939893,6189,0.00067878017771822613018596540523509452253999030538051381483276781386330586524478914
758,197014,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,197014,RP2_n_35a3459d60e9518b_53128_gs_001624,n,CsI_Side_Segment_07,CsI_Side_Segment_07,53128,I-128,0,gs,1624,10.84283,-1.280349,-11.66834,4.200970519898101519720939893,6189,0.00067878017771822613018596540523509452253999030538051381483276781386330586524478914
759,197142,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,197142,RP2_n_35a3459d60e9518b_53128_gs_001752,n,CsI_Side_Segment_07,CsI_Side_Segment_07,53128,I-128,0,gs,1752,9.505836,-9.394717,-9.243744,4.200970519898101519720939893,6189,0.00067878017771822613018596540523509452253999030538051381483276781386330586524478914
760,197270,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,197270,RP2_n_35a3459d60e9518b_53128_gs_001880,n,CsI_Side_Segment_07,CsI_Side_Segment_07,53128,I-128,0,gs,1880,2.408421,-7.328066,-17.9791,4.200970519898101519720939893,6189,0.00067878017771822613018596540523509452253999030538051381483276781386330586524478914
761,197398,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,197398,RP2_n_35a3459d60e9518b_53128_gs_002008,n,CsI_Side_Segment_07,CsI_Side_Segment_07,53128,I-128,0,gs,2008,4.844149,-6.339449,-12.86666,4.200970519898101519720939893,6189,0.00067878017771822613018596540523509452253999030538051381483276781386330586524478914
762,197526,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,197526,RP2_n_35a3459d60e9518b_53128_gs_002136,n,CsI_Side_Segment_07,CsI_Side_Segment_07,53128,I-128,0,gs,2136,9.105713,-2.801968,-11.6443,4.200970519898101519720939893,6189,0.00067878017771822613018596540523509452253999030538051381483276781386330586524478914
763,197655,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,197655,RP2_n_35a3459d60e9518b_53128_gs_002265,n,CsI_Side_Segment_07,CsI_Side_Segment_07,53128,I-128,0,gs,2265,1.826998,-11.58084,-15.4965,4.200970519898101519720939893,6189,0.00067878017771822613018596540523509452253999030538051381483276781386330586524478914
764,197783,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,197783,RP2_n_35a3459d60e9518b_53128_gs_002393,n,CsI_Side_Segment_07,CsI_Side_Segment_07,53128,I-128,0,gs,2393,6.559775,-8.565011,-15.2508,4.200970519898101519720939893,6189,0.00067878017771822613018596540523509452253999030538051381483276781386330586524478914
765,197911,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,197911,RP2_n_35a3459d60e9518b_53128_gs_002521,n,CsI_Side_Segment_07,CsI_Side_Segment_07,53128,I-128,0,gs,2521,6.033398,-8.512593,-12.28648,4.200970519898101519720939893,6189,0.00067878017771822613018596540523509452253999030538051381483276781386330586524478914
766,198039,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,198039,RP2_n_35a3459d60e9518b_53128_gs_002649,n,CsI_Side_Segment_07,CsI_Side_Segment_07,53128,I-128,0,gs,2649,10.02154,-10.8128,-7.697111,4.200970519898101519720939893,6189,0.00067878017771822613018596540523509452253999030538051381483276781386330586524478914
767,198167,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,198167,RP2_n_35a3459d60e9518b_53128_gs_002777,n,CsI_Side_Segment_07,CsI_Side_Segment_07,53128,I-128,0,gs,2777,9.229244,-3.29632,-10.25298,4.200970519898101519720939893,6189,0.00067878017771822613018596540523509452253999030538051381483276781386330586524478914
768,198295,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,198295,RP2_n_35a3459d60e9518b_53128_gs_002905,n,CsI_Side_Segment_07,CsI_Side_Segment_07,53128,I-128,0,gs,2905,4.437937,-11.17317,-15.02343,4.200970519898101519720939893,6189,0.00067878017771822613018596540523509452253999030538051381483276781386330586524478914
769,198424,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,198424,RP2_n_35a3459d60e9518b_53128_gs_003034,n,CsI_Side_Segment_07,CsI_Side_Segment_07,53128,I-128,0,gs,3034,5.242456,-4.201901,-18.38242,4.200970519898101519720939893,6189,0.00067878017771822613018596540523509452253999030538051381483276781386330586524478914
770,198552,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,198552,RP2_n_35a3459d60e9518b_53128_gs_003162,n,CsI_Side_Segment_07,CsI_Side_Segment_07,53128,I-128,0,gs,3162,3.469267,-0.2247112,-18.96385,4.200970519898101519720939893,6189,0.00067878017771822613018596540523509452253999030538051381483276781386330586524478914
771,198680,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,198680,RP2_n_35a3459d60e9518b_53128_gs_003290,n,CsI_Side_Segment_07,CsI_Side_Segment_07,53128,I-128,0,gs,3290,5.387822,-9.185823,-13.01476,4.200970519898101519720939893,6189,0.00067878017771822613018596540523509452253999030538051381483276781386330586524478914
772,198808,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,198808,RP2_n_35a3459d60e9518b_53128_gs_003418,n,CsI_Side_Segment_07,CsI_Side_Segment_07,53128,I-128,0,gs,3418,0.4804633,-3.00583,-19.492,4.200970519898101519720939893,6189,0.00067878017771822613018596540523509452253999030538051381483276781386330586524478914
773,198936,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,198936,RP2_n_35a3459d60e9518b_53128_gs_003546,n,CsI_Side_Segment_07,CsI_Side_Segment_07,53128,I-128,0,gs,3546,4.440545,-4.295467,-19.39542,4.200970519898101519720939893,6189,0.00067878017771822613018596540523509452253999030538051381483276781386330586524478914
774,199064,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,199064,RP2_n_35a3459d60e9518b_53128_gs_003674,n,CsI_Side_Segment_07,CsI_Side_Segment_07,53128,I-128,0,gs,3674,3.353849,-7.995968,-13.62737,4.200970519898101519720939893,6189,0.00067878017771822613018596540523509452253999030538051381483276781386330586524478914
775,199193,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,199193,RP2_n_35a3459d60e9518b_53128_gs_003803,n,CsI_Side_Segment_07,CsI_Side_Segment_07,53128,I-128,0,gs,3803,2.867432,-2.450475,-18.77599,4.200970519898101519720939893,6189,0.00067878017771822613018596540523509452253999030538051381483276781386330586524478914
776,199321,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,199321,RP2_n_35a3459d60e9518b_53128_gs_003931,n,CsI_Side_Segment_07,CsI_Side_Segment_07,53128,I-128,0,gs,3931,-0.2649335,-9.234697,-18.58341,4.200970519898101519720939893,6189,0.00067878017771822613018596540523509452253999030538051381483276781386330586524478914
777,199449,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,199449,RP2_n_35a3459d60e9518b_53128_gs_004059,n,CsI_Side_Segment_07,CsI_Side_Segment_07,53128,I-128,0,gs,4059,5.086926,-3.588343,-17.90399,4.200970519898101519720939893,6189,0.00067878017771822613018596540523509452253999030538051381483276781386330586524478914
778,199577,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,199577,RP2_n_35a3459d60e9518b_53128_gs_004187,n,CsI_Side_Segment_07,CsI_Side_Segment_07,53128,I-128,0,gs,4187,6.600551,-9.326657,-14.42515,4.200970519898101519720939893,6189,0.00067878017771822613018596540523509452253999030538051381483276781386330586524478914
779,199705,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,199705,RP2_n_35a3459d60e9518b_53128_gs_004315,n,CsI_Side_Segment_07,CsI_Side_Segment_07,53128,I-128,0,gs,4315,5.426626,-2.341213,-18.11082,4.200970519898101519720939893,6189,0.00067878017771822613018596540523509452253999030538051381483276781386330586524478914
780,199834,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,199834,RP2_n_35a3459d60e9518b_53128_gs_004444,n,CsI_Side_Segment_07,CsI_Side_Segment_07,53128,I-128,0,gs,4444,2.392873,-5.255693,-17.3527,4.200970519898101519720939893,6189,0.00067878017771822613018596540523509452253999030538051381483276781386330586524478914
781,199962,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,199962,RP2_n_35a3459d60e9518b_53128_gs_004572,n,CsI_Side_Segment_07,CsI_Side_Segment_07,53128,I-128,0,gs,4572,11.69428,-8.33695,-9.487679,4.200970519898101519720939893,6189,0.00067878017771822613018596540523509452253999030538051381483276781386330586524478914
782,200090,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,200090,RP2_n_35a3459d60e9518b_53128_gs_004700,n,CsI_Side_Segment_07,CsI_Side_Segment_07,53128,I-128,0,gs,4700,2.435061,-1.917057,-22.49006,4.200970519898101519720939893,6189,0.00067878017771822613018596540523509452253999030538051381483276781386330586524478914
783,200218,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,200218,RP2_n_35a3459d60e9518b_53128_gs_004828,n,CsI_Side_Segment_07,CsI_Side_Segment_07,53128,I-128,0,gs,4828,3.404132,-9.999213,-11.49009,4.200970519898101519720939893,6189,0.00067878017771822613018596540523509452253999030538051381483276781386330586524478914
784,200346,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,200346,RP2_n_35a3459d60e9518b_53128_gs_004956,n,CsI_Side_Segment_07,CsI_Side_Segment_07,53128,I-128,0,gs,4956,7.553723,-0.3811361,-17.85407,4.200970519898101519720939893,6189,0.00067878017771822613018596540523509452253999030538051381483276781386330586524478914
785,200474,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,200474,RP2_n_35a3459d60e9518b_53128_gs_005084,n,CsI_Side_Segment_07,CsI_Side_Segment_07,53128,I-128,0,gs,5084,12.26164,-0.1159767,-9.470704,4.200970519898101519720939893,6189,0.00067878017771822613018596540523509452253999030538051381483276781386330586524478914
786,200603,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,200603,RP2_n_35a3459d60e9518b_53128_gs_005213,n,CsI_Side_Segment_07,CsI_Side_Segment_07,53128,I-128,0,gs,5213,11.60569,-1.528215,-13.53874,4.200970519898101519720939893,6189,0.00067878017771822613018596540523509452253999030538051381483276781386330586524478914
787,200731,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,200731,RP2_n_35a3459d60e9518b_53128_gs_005341,n,CsI_Side_Segment_07,CsI_Side_Segment_07,53128,I-128,0,gs,5341,0.2269005,-9.621496,-15.22972,4.200970519898101519720939893,6189,0.00067878017771822613018596540523509452253999030538051381483276781386330586524478914
788,200859,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,200859,RP2_n_35a3459d60e9518b_53128_gs_005469,n,CsI_Side_Segment_07,CsI_Side_Segment_07,53128,I-128,0,gs,5469,-1.449483,-11.10581,-17.31445,4.200970519898101519720939893,6189,0.00067878017771822613018596540523509452253999030538051381483276781386330586524478914
789,200987,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,200987,RP2_n_35a3459d60e9518b_53128_gs_005597,n,CsI_Side_Segment_07,CsI_Side_Segment_07,53128,I-128,0,gs,5597,11.68074,-0.3448289,-8.901262,4.200970519898101519720939893,6189,0.00067878017771822613018596540523509452253999030538051381483276781386330586524478914
790,201115,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,201115,RP2_n_35a3459d60e9518b_53128_gs_005725,n,CsI_Side_Segment_07,CsI_Side_Segment_07,53128,I-128,0,gs,5725,8.159768,-5.129626,-15.9967,4.200970519898101519720939893,6189,0.00067878017771822613018596540523509452253999030538051381483276781386330586524478914
791,201243,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,201243,RP2_n_35a3459d60e9518b_53128_gs_005853,n,CsI_Side_Segment_07,CsI_Side_Segment_07,53128,I-128,0,gs,5853,10.49778,-8.801635,-10.20957,4.200970519898101519720939893,6189,0.00067878017771822613018596540523509452253999030538051381483276781386330586524478914
792,201372,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,201372,RP2_n_35a3459d60e9518b_53128_gs_005982,n,CsI_Side_Segment_07,CsI_Side_Segment_07,53128,I-128,0,gs,5982,1.209443,-0.8082375,-18.82207,4.200970519898101519720939893,6189,0.00067878017771822613018596540523509452253999030538051381483276781386330586524478914
793,201500,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,201500,RP2_n_35a3459d60e9518b_53128_gs_006110,n,CsI_Side_Segment_07,CsI_Side_Segment_07,53128,I-128,0,gs,6110,5.200654,-5.6766,-18.22239,4.200970519898101519720939893,6189,0.00067878017771822613018596540523509452253999030538051381483276781386330586524478914
794,201640,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,201640,RP2_n_35a3459d60e9518b_55132_gs_000023,n,CsI_Side_Segment_07,CsI_Side_Segment_07,55132,Cs-132,0,gs,23,2.53581,-2.809516,-17.56754,0.02277883177071356141704865021,42,0.00054235313739794193850115833833333333333333333333333333333333333333333333333333333
795,209649,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,209649,RP2_n_ba1c7ee38b24613d_51119_gs_000000,n,CsI_TopAnnulus_Segment_00,CsI_TopAnnulus_Segment_00,51119,Sb-119,0,gs,0,13.92196,2.837789,-9.417589,0.0006777937746644374846850222402,1,0.0006777937746644374846850222402
796,209786,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,209786,RP2_n_ba1c7ee38b24613d_53128_gs_000113,n,CsI_TopAnnulus_Segment_00,CsI_TopAnnulus_Segment_00,53128,I-128,0,gs,113,13.32449,0.6483967,-9.937819,0.8851293517445668737624988885,1304,0.00067878017771822613018596540529141104294478527607361963190184049079754601226993865
797,209914,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,209914,RP2_n_ba1c7ee38b24613d_53128_gs_000241,n,CsI_TopAnnulus_Segment_00,CsI_TopAnnulus_Segment_00,53128,I-128,0,gs,241,11.92432,7.37806,-7.544602,0.8851293517445668737624988885,1304,0.00067878017771822613018596540529141104294478527607361963190184049079754601226993865
798,210042,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,210042,RP2_n_ba1c7ee38b24613d_53128_gs_000369,n,CsI_TopAnnulus_Segment_00,CsI_TopAnnulus_Segment_00,53128,I-128,0,gs,369,10.49842,5.956598,-6.893048,0.8851293517445668737624988885,1304,0.00067878017771822613018596540529141104294478527607361963190184049079754601226993865
799,210170,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,210170,RP2_n_ba1c7ee38b24613d_53128_gs_000497,n,CsI_TopAnnulus_Segment_00,CsI_TopAnnulus_Segment_00,53128,I-128,0,gs,497,12.63208,10.10707,-7.763407,0.8851293517445668737624988885,1304,0.00067878017771822613018596540529141104294478527607361963190184049079754601226993865
800,210298,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,210298,RP2_n_ba1c7ee38b24613d_53128_gs_000625,n,CsI_TopAnnulus_Segment_00,CsI_TopAnnulus_Segment_00,53128,I-128,0,gs,625,14.13015,4.830468,-10.07527,0.8851293517445668737624988885,1304,0.00067878017771822613018596540529141104294478527607361963190184049079754601226993865
801,210427,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,210427,RP2_n_ba1c7ee38b24613d_53128_gs_000754,n,CsI_TopAnnulus_Segment_00,CsI_TopAnnulus_Segment_00,53128,I-128,0,gs,754,10.66844,7.320335,-6.974074,0.8851293517445668737624988885,1304,0.00067878017771822613018596540529141104294478527607361963190184049079754601226993865
802,210555,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,210555,RP2_n_ba1c7ee38b24613d_53128_gs_000882,n,CsI_TopAnnulus_Segment_00,CsI_TopAnnulus_Segment_00,53128,I-128,0,gs,882,11.55729,11.21799,-5.380675,0.8851293517445668737624988885,1304,0.00067878017771822613018596540529141104294478527607361963190184049079754601226993865
803,210683,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,210683,RP2_n_ba1c7ee38b24613d_53128_gs_001010,n,CsI_TopAnnulus_Segment_00,CsI_TopAnnulus_Segment_00,53128,I-128,0,gs,1010,14.491,4.79103,-7.919785,0.8851293517445668737624988885,1304,0.00067878017771822613018596540529141104294478527607361963190184049079754601226993865
804,210811,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,210811,RP2_n_ba1c7ee38b24613d_53128_gs_001138,n,CsI_TopAnnulus_Segment_00,CsI_TopAnnulus_Segment_00,53128,I-128,0,gs,1138,13.49933,4.242461,-6.891351,0.8851293517445668737624988885,1304,0.00067878017771822613018596540529141104294478527607361963190184049079754601226993865
805,210939,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,210939,RP2_n_ba1c7ee38b24613d_53128_gs_001266,n,CsI_TopAnnulus_Segment_00,CsI_TopAnnulus_Segment_00,53128,I-128,0,gs,1266,13.65602,7.186477,-8.47868,0.8851293517445668737624988885,1304,0.00067878017771822613018596540529141104294478527607361963190184049079754601226993865
806,213025,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,213025,RP2_n_5464e0db76509a6d_53128_gs_000035,n,CsI_TopAnnulus_Segment_01,CsI_TopAnnulus_Segment_01,53128,I-128,0,gs,35,6.847853,14.80143,-0.4663182,0.9034564165429589792775199544,1331,0.00067878017771822613018596540525920360631104432757325319308790383170548459804658152
807,213153,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,213153,RP2_n_5464e0db76509a6d_53128_gs_000163,n,CsI_TopAnnulus_Segment_01,CsI_TopAnnulus_Segment_01,53128,I-128,0,gs,163,5.730947,15.007,0.949196,0.9034564165429589792775199544,1331,0.00067878017771822613018596540525920360631104432757325319308790383170548459804658152
808,213282,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,213282,RP2_n_5464e0db76509a6d_53128_gs_000292,n,CsI_TopAnnulus_Segment_01,CsI_TopAnnulus_Segment_01,53128,I-128,0,gs,292,4.980861,16.96349,2.022817,0.9034564165429589792775199544,1331,0.00067878017771822613018596540525920360631104432757325319308790383170548459804658152
809,213410,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,213410,RP2_n_5464e0db76509a6d_53128_gs_000420,n,CsI_TopAnnulus_Segment_01,CsI_TopAnnulus_Segment_01,53128,I-128,0,gs,420,8.69599,9.950327,-4.729175,0.9034564165429589792775199544,1331,0.00067878017771822613018596540525920360631104432757325319308790383170548459804658152
810,213538,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,213538,RP2_n_5464e0db76509a6d_53128_gs_000548,n,CsI_TopAnnulus_Segment_01,CsI_TopAnnulus_Segment_01,53128,I-128,0,gs,548,10.26609,13.45042,-3.272254,0.9034564165429589792775199544,1331,0.00067878017771822613018596540525920360631104432757325319308790383170548459804658152
811,213666,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,213666,RP2_n_5464e0db76509a6d_53128_gs_000676,n,CsI_TopAnnulus_Segment_01,CsI_TopAnnulus_Segment_01,53128,I-128,0,gs,676,5.268094,14.03294,-0.8845985,0.9034564165429589792775199544,1331,0.00067878017771822613018596540525920360631104432757325319308790383170548459804658152
812,213794,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,213794,RP2_n_5464e0db76509a6d_53128_gs_000804,n,CsI_TopAnnulus_Segment_01,CsI_TopAnnulus_Segment_01,53128,I-128,0,gs,804,3.461168,13.61525,2.59675,0.9034564165429589792775199544,1331,0.00067878017771822613018596540525920360631104432757325319308790383170548459804658152
813,213922,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,213922,RP2_n_5464e0db76509a6d_53128_gs_000932,n,CsI_TopAnnulus_Segment_01,CsI_TopAnnulus_Segment_01,53128,I-128,0,gs,932,7.055762,12.49905,-3.185292,0.9034564165429589792775199544,1331,0.00067878017771822613018596540525920360631104432757325319308790383170548459804658152
814,214051,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,214051,RP2_n_5464e0db76509a6d_53128_gs_001061,n,CsI_TopAnnulus_Segment_01,CsI_TopAnnulus_Segment_01,53128,I-128,0,gs,1061,4.769607,15.90586,-0.7462577,0.9034564165429589792775199544,1331,0.00067878017771822613018596540525920360631104432757325319308790383170548459804658152
815,214179,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,214179,RP2_n_5464e0db76509a6d_53128_gs_001189,n,CsI_TopAnnulus_Segment_01,CsI_TopAnnulus_Segment_01,53128,I-128,0,gs,1189,6.378558,15.60358,-1.232994,0.9034564165429589792775199544,1331,0.00067878017771822613018596540525920360631104432757325319308790383170548459804658152
816,214307,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,214307,RP2_n_5464e0db76509a6d_53128_gs_001317,n,CsI_TopAnnulus_Segment_01,CsI_TopAnnulus_Segment_01,53128,I-128,0,gs,1317,4.182205,14.1066,1.238857,0.9034564165429589792775199544,1331,0.00067878017771822613018596540525920360631104432757325319308790383170548459804658152
817,216248,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,216248,RP2_n_fd672dc79f00bee5_53128_gs_000053,n,CsI_TopAnnulus_Segment_02,CsI_TopAnnulus_Segment_02,53128,I-128,0,gs,53,0.3703309,17.624,4.251239,0.7867062259754240848855339047,1159,0.00067878017771822613018596540526315789473684210526315789473684210526315789473684211
818,216376,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,216376,RP2_n_fd672dc79f00bee5_53128_gs_000181,n,CsI_TopAnnulus_Segment_02,CsI_TopAnnulus_Segment_02,53128,I-128,0,gs,181,-1.902092,13.24553,7.262551,0.7867062259754240848855339047,1159,0.00067878017771822613018596540526315789473684210526315789473684210526315789473684211
819,216504,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,216504,RP2_n_fd672dc79f00bee5_53128_gs_000309,n,CsI_TopAnnulus_Segment_02,CsI_TopAnnulus_Segment_02,53128,I-128,0,gs,309,1.314381,13.49764,3.673547,0.7867062259754240848855339047,1159,0.00067878017771822613018596540526315789473684210526315789473684210526315789473684211
820,216633,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,216633,RP2_n_fd672dc79f00bee5_53128_gs_000438,n,CsI_TopAnnulus_Segment_02,CsI_TopAnnulus_Segment_02,53128,I-128,0,gs,438,0.4714684,14.2702,3.946534,0.7867062259754240848855339047,1159,0.00067878017771822613018596540526315789473684210526315789473684210526315789473684211
821,216761,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,216761,RP2_n_fd672dc79f00bee5_53128_gs_000566,n,CsI_TopAnnulus_Segment_02,CsI_TopAnnulus_Segment_02,53128,I-128,0,gs,566,-0.8322511,14.90306,7.412166,0.7867062259754240848855339047,1159,0.00067878017771822613018596540526315789473684210526315789473684210526315789473684211
822,216889,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,216889,RP2_n_fd672dc79f00bee5_53128_gs_000694,n,CsI_TopAnnulus_Segment_02,CsI_TopAnnulus_Segment_02,53128,I-128,0,gs,694,1.757161,13.4929,4.856148,0.7867062259754240848855339047,1159,0.00067878017771822613018596540526315789473684210526315789473684210526315789473684211
823,217017,weighted_systematic_pps,0.086999842066995796472549657847893265995051576885679999999999999999999999999991435,217017,RP2_n_fd672dc79f00bee5_53128_gs_000822,n,CsI_TopAnnulus_Segment_02,CsI_TopAnnulus_Segment_02,53128,I-128,0,gs,822,-0.07190175,17.24579,5.424373,0.7867062259754240848855339047,1159,0.00067878017771822613018596540526315789473684210526315789473684210526315789473684211
