dataset,event_id,primary_energy_keV,depth_from_geoopt_outer_radius_cm,r_cm,z_cm,VN,category,weight
Mass_model_511,118273,2970.83,22.8234398211,5.07656017892,24.33552,ColdPlate_4K,cold_plates,0.125
Mass_model_511,684471,1687.38,13.2276970058,14.6723029942,21.02984,CsI_TopAnnulus_Segment_04,csi,0.125
Mass_model_511,59324,1200.88,2.94851943334,24.9514805667,-9.811402,CsI_Side_Segment_06,csi,0.125
Mass_model_511,221342,11191,0,42.2706228582,-22.89505,NF2_OuterSupport_Al_BaseMountAnnulus,outer_mechanics,0.125
Mass_model_511,722527,1141.69,23.0070062421,4.89299375788,-15.69701,Passive_W_Bottom_Plate_detector_bay,passive_w_or_collimator,0.125
Mass_model_511,511018,596.791,4.79167878494,23.1083212151,-3.050716,CsI_Side_Segment_02,csi,0.125
Mass_model_511,758101,1190.6,0.58474778481,27.3152522152,7.060112,CsI_Side_Segment_03_below_side_port,csi,0.125
Mass_model_511,878368,1791.73,7.27198905158,20.6280109484,-9.016562,CsI_Bottom_Quadrant_01,csi,0.125
Mass_model_511,831880,4625.51,7.96210308587,19.9378969141,-15.35429,CsI_Side_Segment_07,csi,0.125
Mass_model_511,685722,7916.04,12.2924376211,15.6075623789,20.23711,XS400_Group2_Cu_Coarse_MainVerticalStack_4K60K,passive_w_or_collimator,0.125
Mass_model_511,921569,256.053,12.9342938637,14.9657061363,24.68505,XS400_Group3_Cu_Coarse_TopFlange_4K60K,passive_w_or_collimator,0.125
Mass_model_511,120853,2809.43,16.7296008892,11.1703991108,-24.05387,CsI_Side_Segment_07,csi,0.125
Mass_model_511,300190,6891.56,12.94190604,14.95809396,-22.6199,CsI_Bottom_Quadrant_00,csi,0.125
Mass_model_511,590092,2473.47,0.497599583013,27.402400417,2.61705,CsI_Side_Segment_04_below_side_port,csi,0.125
Mass_model_511,502558,4118.43,10.6261932387,17.2738067613,-19.11355,CsI_Side_Segment_06,csi,0.125
Mass_model_511,153683,479.175,16.2186486567,11.6813513433,-16.70366,CsI_Bottom_Quadrant_03,csi,0.125
Mass_model_511,834383,245.578,3.80760146585,24.0923985341,9.962037,CsI_Side_Segment_04_below_side_port,csi,0.125
Mass_model_511,839165,3058.21,0,34.3604757816,-22.66181,NF2_OuterSupport_Al_BaseMountAnnulus,outer_mechanics,0.125
Mass_model_511,729402,4381.56,8.77733913681,19.1226608632,-9.95546,CsI_Bottom_Quadrant_01,csi,0.125
Mass_model_511,331970,345.941,6.73522635933,21.1647736407,9.083298,CsI_Side_Segment_05,csi,0.125
Mass_model_511,663125,330.63,5.39429331949,22.5057066805,-1.743637,CsI_TopAnnulus_Segment_01,csi,0.125
Mass_model_511,510204,4398.22,4.34128832721,23.5587116728,8.241622,CsI_Side_Segment_02,csi,0.125
Mass_model_511,481056,4701.4,3.82238576493,24.0776142351,28.36755,XS400_Group2_Cu_Coarse_OffAxisContactBlock_60K300K,passive_w_or_collimator,0.125
Mass_model_511,387184,412.869,4.04749988959,23.8525001104,-8.063389,CsI_Bottom_Quadrant_02,csi,0.125
Mass_model_511,122943,21078,0,43.948346077,-23.4322,NF2_OuterSupport_Al_BaseMountAnnulus,outer_mechanics,0.125
Mass_model_511,606776,3384.36,13.6555150381,14.2444849619,-12.17205,Passive_W_Bottom_Plate_detector_bay,passive_w_or_collimator,0.125
Mass_model_511,371659,3787.77,10.0962140211,17.8037859789,-20.60203,CsI_Side_Segment_06,csi,0.125
Mass_model_511,881577,79.1448,9.06902908793,18.8309709121,-7.076062,CsI_Bottom_Quadrant_02,csi,0.125
Mass_model_511,420826,6826.15,8.53531566685,19.3646843331,-15.21987,CsI_TopAnnulus_Segment_00,csi,0.125
Mass_model_511,295423,5028.59,1.91577904484,25.9842209552,-3.830761,CsI_Side_Segment_05,csi,0.125
Mass_model_511,161863,1610.2,1.60226457256,26.2977354274,-9.457628,CsI_Side_Segment_05,csi,0.125
Mass_model_511,32863,4662,8.64983466233,19.2501653377,-2.638046,CsI_Bottom_Quadrant_02,csi,0.125
Mass_model_511,865082,7725.11,7.11958640856,20.7804135914,-15.74046,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,outer_mechanics,0.125
Mass_model_511,766586,506.08,9.07892489958,18.8210751004,-11.64698,CsI_TopAnnulus_Segment_07,csi,0.125
Mass_model_511,588065,7725.11,5.13266171876,22.7673382812,6.356626,Shield_4K_Al_side_window_side_wall_above_side_port,window,0.125
Mass_model_511,53828,2613.82,3.31546395709,24.5845360429,-8.766527,CsI_Side_Segment_05,csi,0.125
Mass_model_511,592417,2413.26,11.8852058288,16.0147941712,-11.69547,CsI_Bottom_Quadrant_02,csi,0.125
Mass_model_511,80414,285.052,5.44422812774,22.4557718723,1.711316,CsI_TopAnnulus_Segment_01,csi,0.125
Mass_model_511,923554,1059.38,11.3276593224,16.5723406776,-6.090142,Passive_W_Bottom_Plate_detector_bay,passive_w_or_collimator,0.125
Mass_model_511,460032,6891.55,7.87391782027,20.0260821797,-17.65093,CsI_Side_Segment_06,csi,0.125
Mass_model_511,5374,6891.55,15.3151758489,12.5848241511,-13.20018,CsI_Bottom_Quadrant_00,csi,0.125
