dataset,depth_bin_lo_cm,depth_bin_hi_cm,log10_energy_bin_lo_keV,log10_energy_bin_hi_keV,weighted_rpip_points,raw_rpip_points
Mass_model_511,19,19.5,1.6,1.8,0.875,7
Mass_model_511,19,19.5,1.8,2,1.75,14
Mass_model_511,19,19.5,2,2.2,2.375,19
Mass_model_511,19,19.5,2.2,2.4,5.75,46
Mass_model_511,19,19.5,2.4,2.6,13.375,107
Mass_model_511,19,19.5,2.6,2.8,27.875,223
Mass_model_511,19,19.5,2.8,3,25.375,203
Mass_model_511,19,19.5,3,3.2,32.5,260
Mass_model_511,19,19.5,3.2,3.4,51.875,415
Mass_model_511,19,19.5,3.4,3.6,71.25,570
Mass_model_511,19,19.5,3.6,3.8,65.125,521
Mass_model_511,19,19.5,3.8,4,49.375,395
Mass_model_511,19,19.5,4,4.2,8,64
Mass_model_511,19,19.5,4.2,4.4,2.625,21
Mass_model_511,19,19.5,4.4,4.6,0.625,5
Mass_model_511,19,19.5,4.6,4.8,1,8
Mass_model_511,19,19.5,4.8,5,0.25,2
Mass_model_511,19,19.5,5,5.2,0.375,3
Mass_model_511,19,19.5,5.2,5.4,0.875,7
Mass_model_511,19,19.5,5.4,5.6,1.125,9
Mass_model_511,19,19.5,5.6,5.8,0.375,3
Mass_model_511,19,19.5,5.8,6,0.25,2
Mass_model_511,19.5,20,1.2,1.4,0.125,1
Mass_model_511,19.5,20,1.4,1.6,0.75,6
Mass_model_511,19.5,20,1.6,1.8,0.625,5
Mass_model_511,19.5,20,1.8,2,1.75,14
Mass_model_511,19.5,20,2,2.2,3.5,28
Mass_model_511,19.5,20,2.2,2.4,8,64
Mass_model_511,19.5,20,2.4,2.6,14.625,117
Mass_model_511,19.5,20,2.6,2.8,25.5,204
Mass_model_511,19.5,20,2.8,3,28.625,229
Mass_model_511,19.5,20,3,3.2,32.625,261
Mass_model_511,19.5,20,3.2,3.4,47.375,379
Mass_model_511,19.5,20,3.4,3.6,64.875,519
Mass_model_511,19.5,20,3.6,3.8,64.625,517
Mass_model_511,19.5,20,3.8,4,49.25,394
Mass_model_511,19.5,20,4,4.2,7.875,63
Mass_model_511,19.5,20,4.2,4.4,3,24
Mass_model_511,19.5,20,4.4,4.6,0.625,5
Mass_model_511,19.5,20,4.6,4.8,0.625,5
Mass_model_511,19.5,20,4.8,5,1.25,10
Mass_model_511,19.5,20,5,5.2,0.25,2
Mass_model_511,19.5,20,5.2,5.4,0.875,7
Mass_model_511,19.5,20,5.4,5.6,0.75,6
Mass_model_511,19.5,20,5.6,5.8,0.25,2
Mass_model_511,20,20.5,1.4,1.6,0.25,2
Mass_model_511,20,20.5,1.6,1.8,0.5,4
Mass_model_511,20,20.5,1.8,2,1.125,9
Mass_model_511,20,20.5,2,2.2,3.375,27
Mass_model_511,20,20.5,2.2,2.4,7.375,59
Mass_model_511,20,20.5,2.4,2.6,10.375,83
Mass_model_511,20,20.5,2.6,2.8,23.125,185
Mass_model_511,20,20.5,2.8,3,25.625,205
Mass_model_511,20,20.5,3,3.2,31.625,253
Mass_model_511,20,20.5,3.2,3.4,47.75,382
Mass_model_511,20,20.5,3.4,3.6,62.5,500
Mass_model_511,20,20.5,3.6,3.8,57,456
Mass_model_511,20,20.5,3.8,4,46.5,372
Mass_model_511,20,20.5,4,4.2,6.375,51
Mass_model_511,20,20.5,4.2,4.4,2.25,18
Mass_model_511,20,20.5,4.4,4.6,0.25,2
Mass_model_511,20,20.5,4.6,4.8,0.625,5
Mass_model_511,20,20.5,4.8,5,0.625,5
Mass_model_511,20,20.5,5,5.2,0.25,2
Mass_model_511,20,20.5,5.2,5.4,0.625,5
Mass_model_511,20,20.5,5.4,5.6,0.875,7
Mass_model_511,20,20.5,5.6,5.8,0.75,6
Mass_model_511,20,20.5,5.8,6,0.125,1
Mass_model_511,20.5,21,1.2,1.4,0.125,1
Mass_model_511,20.5,21,1.4,1.6,0.375,3
Mass_model_511,20.5,21,1.6,1.8,0.5,4
Mass_model_511,20.5,21,1.8,2,1,8
Mass_model_511,20.5,21,2,2.2,4.25,34
Mass_model_511,20.5,21,2.2,2.4,8,64
Mass_model_511,20.5,21,2.4,2.6,12.125,97
Mass_model_511,20.5,21,2.6,2.8,23.875,191
Mass_model_511,20.5,21,2.8,3,22.375,179
Mass_model_511,20.5,21,3,3.2,26.875,215
Mass_model_511,20.5,21,3.2,3.4,36.625,293
Mass_model_511,20.5,21,3.4,3.6,57.5,460
Mass_model_511,20.5,21,3.6,3.8,53.25,426
Mass_model_511,20.5,21,3.8,4,43.75,350
Mass_model_511,20.5,21,4,4.2,7,56
Mass_model_511,20.5,21,4.2,4.4,2.375,19
Mass_model_511,20.5,21,4.4,4.6,1.25,10
Mass_model_511,20.5,21,4.6,4.8,0.625,5
Mass_model_511,20.5,21,4.8,5,0.875,7
Mass_model_511,20.5,21,5,5.2,0.875,7
Mass_model_511,20.5,21,5.2,5.4,0.375,3
Mass_model_511,20.5,21,5.4,5.6,0.375,3
Mass_model_511,20.5,21,5.6,5.8,0.625,5
Mass_model_511,21,21.5,1.4,1.6,0.125,1
Mass_model_511,21,21.5,1.6,1.8,0.875,7
Mass_model_511,21,21.5,1.8,2,1.875,15
Mass_model_511,21,21.5,2,2.2,2.25,18
Mass_model_511,21,21.5,2.2,2.4,6.125,49
Mass_model_511,21,21.5,2.4,2.6,9.625,77
Mass_model_511,21,21.5,2.6,2.8,21.5,172
Mass_model_511,21,21.5,2.8,3,22.25,178
Mass_model_511,21,21.5,3,3.2,28.25,226
Mass_model_511,21,21.5,3.2,3.4,36.625,293
Mass_model_511,21,21.5,3.4,3.6,53.5,428
Mass_model_511,21,21.5,3.6,3.8,44.625,357
Mass_model_511,21,21.5,3.8,4,36.875,295
Mass_model_511,21,21.5,4,4.2,8.25,66
Mass_model_511,21,21.5,4.2,4.4,3,24
Mass_model_511,21,21.5,4.4,4.6,0.25,2
Mass_model_511,21,21.5,4.6,4.8,0.625,5
Mass_model_511,21,21.5,4.8,5,0.875,7
Mass_model_511,21,21.5,5,5.2,0.5,4
Mass_model_511,21,21.5,5.2,5.4,0.625,5
Mass_model_511,21,21.5,5.4,5.6,0.875,7
Mass_model_511,21.5,22,0.8,1,0.125,1
Mass_model_511,21.5,22,1.2,1.4,0.125,1
Mass_model_511,21.5,22,1.4,1.6,0.125,1
Mass_model_511,21.5,22,1.6,1.8,0.375,3
Mass_model_511,21.5,22,1.8,2,1.125,9
Mass_model_511,21.5,22,2,2.2,2.75,22
Mass_model_511,21.5,22,2.2,2.4,4.625,37
Mass_model_511,21.5,22,2.4,2.6,11.625,93
Mass_model_511,21.5,22,2.6,2.8,18.75,150
Mass_model_511,21.5,22,2.8,3,21.375,171
Mass_model_511,21.5,22,3,3.2,23.75,190
Mass_model_511,21.5,22,3.2,3.4,36.125,289
Mass_model_511,21.5,22,3.4,3.6,47.25,378
Mass_model_511,21.5,22,3.6,3.8,41.5,332
Mass_model_511,21.5,22,3.8,4,34.625,277
Mass_model_511,21.5,22,4,4.2,5.75,46
Mass_model_511,21.5,22,4.2,4.4,1.625,13
Mass_model_511,21.5,22,4.4,4.6,0.625,5
Mass_model_511,21.5,22,4.6,4.8,0.25,2
Mass_model_511,21.5,22,4.8,5,0.75,6
Mass_model_511,21.5,22,5,5.2,0.25,2
Mass_model_511,21.5,22,5.2,5.4,0.625,5
Mass_model_511,21.5,22,5.4,5.6,1.25,10
Mass_model_511,21.5,22,5.6,5.8,0.375,3
Mass_model_511,22,22.5,-2.8,-2.6,0.125,1
Mass_model_511,22,22.5,1.4,1.6,0.125,1
Mass_model_511,22,22.5,1.6,1.8,0.5,4
Mass_model_511,22,22.5,1.8,2,1.125,9
Mass_model_511,22,22.5,2,2.2,2.5,20
Mass_model_511,22,22.5,2.2,2.4,4.125,33
Mass_model_511,22,22.5,2.4,2.6,9.75,78
Mass_model_511,22,22.5,2.6,2.8,16.25,130
Mass_model_511,22,22.5,2.8,3,18.875,151
Mass_model_511,22,22.5,3,3.2,19.25,154
Mass_model_511,22,22.5,3.2,3.4,32,256
Mass_model_511,22,22.5,3.4,3.6,40.125,321
Mass_model_511,22,22.5,3.6,3.8,38,304
Mass_model_511,22,22.5,3.8,4,33.5,268
Mass_model_511,22,22.5,4,4.2,7,56
Mass_model_511,22,22.5,4.2,4.4,2,16
Mass_model_511,22,22.5,4.4,4.6,0.625,5
Mass_model_511,22,22.5,4.6,4.8,0.25,2
Mass_model_511,22,22.5,4.8,5,0.5,4
Mass_model_511,22,22.5,5,5.2,0.5,4
Mass_model_511,22,22.5,5.2,5.4,0.5,4
Mass_model_511,22,22.5,5.4,5.6,0.375,3
Mass_model_511,22,22.5,5.6,5.8,0.125,1
Mass_model_511,22.5,23,1.4,1.6,0.5,4
Mass_model_511,22.5,23,1.6,1.8,0.375,3
Mass_model_511,22.5,23,1.8,2,1.25,10
Mass_model_511,22.5,23,2,2.2,1.5,12
Mass_model_511,22.5,23,2.2,2.4,5.25,42
Mass_model_511,22.5,23,2.4,2.6,9.25,74
Mass_model_511,22.5,23,2.6,2.8,14,112
Mass_model_511,22.5,23,2.8,3,14.875,119
Mass_model_511,22.5,23,3,3.2,23.5,188
Mass_model_511,22.5,23,3.2,3.4,32.75,262
Mass_model_511,22.5,23,3.4,3.6,37,296
Mass_model_511,22.5,23,3.6,3.8,33.125,265
Mass_model_511,22.5,23,3.8,4,29.125,233
Mass_model_511,22.5,23,4,4.2,5,40
Mass_model_511,22.5,23,4.2,4.4,1.75,14
Mass_model_511,22.5,23,4.4,4.6,1.25,10
Mass_model_511,22.5,23,4.6,4.8,0.25,2
Mass_model_511,22.5,23,4.8,5,0.25,2
Mass_model_511,22.5,23,5,5.2,0.25,2
Mass_model_511,22.5,23,5.4,5.6,0.375,3
Mass_model_511,22.5,23,5.6,5.8,0.375,3
Mass_model_511,23,23.5,1,1.2,0.125,1
Mass_model_511,23,23.5,1.2,1.4,0.125,1
Mass_model_511,23,23.5,1.6,1.8,0.25,2
Mass_model_511,23,23.5,1.8,2,1.125,9
Mass_model_511,23,23.5,2,2.2,2,16
Mass_model_511,23,23.5,2.2,2.4,5.25,42
Mass_model_511,23,23.5,2.4,2.6,8.5,68
Mass_model_511,23,23.5,2.6,2.8,11.875,95
Mass_model_511,23,23.5,2.8,3,12.625,101
Mass_model_511,23,23.5,3,3.2,20.25,162
Mass_model_511,23,23.5,3.2,3.4,26.5,212
Mass_model_511,23,23.5,3.4,3.6,30.625,245
Mass_model_511,23,23.5,3.6,3.8,29.75,238
Mass_model_511,23,23.5,3.8,4,28.75,230
Mass_model_511,23,23.5,4,4.2,3.875,31
Mass_model_511,23,23.5,4.2,4.4,2.375,19
Mass_model_511,23,23.5,4.4,4.6,0.5,4
Mass_model_511,23,23.5,4.6,4.8,0.375,3
Mass_model_511,23,23.5,4.8,5,0.125,1
Mass_model_511,23,23.5,5,5.2,0.625,5
Mass_model_511,23,23.5,5.2,5.4,0.875,7
Mass_model_511,23,23.5,5.4,5.6,1.25,10
Mass_model_511,23,23.5,5.6,5.8,0.375,3
Mass_model_511,23.5,24,1.2,1.4,0.125,1
Mass_model_511,23.5,24,1.4,1.6,0.5,4
Mass_model_511,23.5,24,1.6,1.8,0.5,4
Mass_model_511,23.5,24,1.8,2,0.875,7
Mass_model_511,23.5,24,2,2.2,1.875,15
Mass_model_511,23.5,24,2.2,2.4,3.25,26
Mass_model_511,23.5,24,2.4,2.6,4.5,36
Mass_model_511,23.5,24,2.6,2.8,12,96
Mass_model_511,23.5,24,2.8,3,11,88
Mass_model_511,23.5,24,3,3.2,15.75,126
Mass_model_511,23.5,24,3.2,3.4,22,176
Mass_model_511,23.5,24,3.4,3.6,31.625,253
Mass_model_511,23.5,24,3.6,3.8,26.375,211
Mass_model_511,23.5,24,3.8,4,25.625,205
Mass_model_511,23.5,24,4,4.2,5.25,42
Mass_model_511,23.5,24,4.2,4.4,1.25,10
Mass_model_511,23.5,24,4.4,4.6,0.5,4
Mass_model_511,23.5,24,4.6,4.8,0.375,3
Mass_model_511,23.5,24,4.8,5,0.5,4
Mass_model_511,23.5,24,5,5.2,0.375,3
Mass_model_511,23.5,24,5.2,5.4,0.5,4
Mass_model_511,23.5,24,5.4,5.6,0.25,2
Mass_model_511,23.5,24,5.6,5.8,0.375,3
Mass_model_511,24,24.5,1.2,1.4,0.125,1
Mass_model_511,24,24.5,1.4,1.6,0.5,4
Mass_model_511,24,24.5,1.6,1.8,0.375,3
Mass_model_511,24,24.5,1.8,2,0.625,5
Mass_model_511,24,24.5,2,2.2,2.75,22
Mass_model_511,24,24.5,2.2,2.4,4.25,34
Mass_model_511,24,24.5,2.4,2.6,8.125,65
Mass_model_511,24,24.5,2.6,2.8,14.25,114
Mass_model_511,24,24.5,2.8,3,13,104
Mass_model_511,24,24.5,3,3.2,19,152
Mass_model_511,24,24.5,3.2,3.4,22.125,177
Mass_model_511,24,24.5,3.4,3.6,30.125,241
Mass_model_511,24,24.5,3.6,3.8,27.25,218
Mass_model_511,24,24.5,3.8,4,25.5,204
Mass_model_511,24,24.5,4,4.2,3.625,29
Mass_model_511,24,24.5,4.2,4.4,0.75,6
Mass_model_511,24,24.5,4.4,4.6,0.375,3
Mass_model_511,24,24.5,4.6,4.8,0.5,4
Mass_model_511,24,24.5,4.8,5,0.5,4
Mass_model_511,24,24.5,5,5.2,0.5,4
Mass_model_511,24,24.5,5.2,5.4,0.125,1
Mass_model_511,24,24.5,5.4,5.6,0.125,1
Mass_model_511,24,24.5,5.6,5.8,0.375,3
Mass_model_511,24.5,25,1.4,1.6,0.125,1
Mass_model_511,24.5,25,1.6,1.8,0.375,3
Mass_model_511,24.5,25,1.8,2,0.375,3
Mass_model_511,24.5,25,2,2.2,2.125,17
Mass_model_511,24.5,25,2.2,2.4,5.375,43
Mass_model_511,24.5,25,2.4,2.6,7.75,62
Mass_model_511,24.5,25,2.6,2.8,12.375,99
Mass_model_511,24.5,25,2.8,3,11.375,91
Mass_model_511,24.5,25,3,3.2,19.125,153
Mass_model_511,24.5,25,3.2,3.4,25.125,201
Mass_model_511,24.5,25,3.4,3.6,32.125,257
Mass_model_511,24.5,25,3.6,3.8,28,224
Mass_model_511,24.5,25,3.8,4,20.5,164
Mass_model_511,24.5,25,4,4.2,4.75,38
Mass_model_511,24.5,25,4.2,4.4,1.375,11
Mass_model_511,24.5,25,4.4,4.6,0.125,1
Mass_model_511,24.5,25,4.6,4.8,0.25,2
Mass_model_511,24.5,25,4.8,5,0.125,1
Mass_model_511,24.5,25,5,5.2,0.25,2
Mass_model_511,24.5,25,5.2,5.4,0.25,2
Mass_model_511,24.5,25,5.4,5.6,0.125,1
Mass_model_511,24.5,25,5.6,5.8,0.125,1
Mass_model_511,25,25.5,1.4,1.6,0.125,1
Mass_model_511,25,25.5,1.6,1.8,0.125,1
Mass_model_511,25,25.5,1.8,2,0.875,7
Mass_model_511,25,25.5,2,2.2,1.125,9
Mass_model_511,25,25.5,2.2,2.4,4.125,33
Mass_model_511,25,25.5,2.4,2.6,6,48
Mass_model_511,25,25.5,2.6,2.8,12.625,101
Mass_model_511,25,25.5,2.8,3,12,96
Mass_model_511,25,25.5,3,3.2,14.25,114
Mass_model_511,25,25.5,3.2,3.4,21.5,172
Mass_model_511,25,25.5,3.4,3.6,29.625,237
Mass_model_511,25,25.5,3.6,3.8,26.75,214
Mass_model_511,25,25.5,3.8,4,23,184
Mass_model_511,25,25.5,4,4.2,2.625,21
Mass_model_511,25,25.5,4.2,4.4,0.75,6
Mass_model_511,25,25.5,4.4,4.6,0.375,3
Mass_model_511,25,25.5,4.8,5,0.125,1
Mass_model_511,25,25.5,5,5.2,0.25,2
Mass_model_511,25,25.5,5.2,5.4,0.375,3
Mass_model_511,25,25.5,5.4,5.6,0.125,1
Mass_model_511,25.5,26,1.4,1.6,0.125,1
Mass_model_511,25.5,26,1.6,1.8,0.375,3
Mass_model_511,25.5,26,1.8,2,0.625,5
Mass_model_511,25.5,26,2,2.2,2.125,17
Mass_model_511,25.5,26,2.2,2.4,3,24
Mass_model_511,25.5,26,2.4,2.6,3.75,30
Mass_model_511,25.5,26,2.6,2.8,9.25,74
Mass_model_511,25.5,26,2.8,3,10.125,81
Mass_model_511,25.5,26,3,3.2,14,112
Mass_model_511,25.5,26,3.2,3.4,19,152
Mass_model_511,25.5,26,3.4,3.6,21,168
Mass_model_511,25.5,26,3.6,3.8,20,160
Mass_model_511,25.5,26,3.8,4,15.5,124
Mass_model_511,25.5,26,4,4.2,3.125,25
Mass_model_511,25.5,26,4.2,4.4,0.875,7
Mass_model_511,25.5,26,4.4,4.6,0.25,2
Mass_model_511,25.5,26,4.6,4.8,0.25,2
Mass_model_511,25.5,26,4.8,5,0.125,1
Mass_model_511,25.5,26,5,5.2,0.25,2
Mass_model_511,25.5,26,5.2,5.4,0.125,1
Mass_model_511,25.5,26,5.4,5.6,0.25,2
Mass_model_511,25.5,26,5.8,6,0.125,1
Mass_model_511,26,26.5,1.8,2,0.125,1
Mass_model_511,26,26.5,2,2.2,0.75,6
Mass_model_511,26,26.5,2.2,2.4,1.75,14
Mass_model_511,26,26.5,2.4,2.6,4.125,33
Mass_model_511,26,26.5,2.6,2.8,4.5,36
Mass_model_511,26,26.5,2.8,3,6.625,53
Mass_model_511,26,26.5,3,3.2,10.5,84
Mass_model_511,26,26.5,3.2,3.4,14,112
Mass_model_511,26,26.5,3.4,3.6,15.625,125
Mass_model_511,26,26.5,3.6,3.8,16,128
Mass_model_511,26,26.5,3.8,4,13.25,106
Mass_model_511,26,26.5,4,4.2,0.75,6
Mass_model_511,26,26.5,4.2,4.4,0.625,5
Mass_model_511,26,26.5,4.4,4.6,0.25,2
Mass_model_511,26,26.5,4.8,5,0.375,3
Mass_model_511,26,26.5,5,5.2,0.375,3
Mass_model_511,26,26.5,5.2,5.4,0.375,3
Mass_model_511,26.5,27,2,2.2,1.125,9
Mass_model_511,26.5,27,2.2,2.4,1.5,12
Mass_model_511,26.5,27,2.4,2.6,2.875,23
Mass_model_511,26.5,27,2.6,2.8,5.125,41
Mass_model_511,26.5,27,2.8,3,3.875,31
Mass_model_511,26.5,27,3,3.2,7,56
Mass_model_511,26.5,27,3.2,3.4,10.375,83
Mass_model_511,26.5,27,3.4,3.6,12.625,101
Mass_model_511,26.5,27,3.6,3.8,9.5,76
Mass_model_511,26.5,27,3.8,4,7.75,62
Mass_model_511,26.5,27,4,4.2,1.625,13
Mass_model_511,26.5,27,4.2,4.4,0.5,4
Mass_model_511,26.5,27,4.4,4.6,0.625,5
Mass_model_511,26.5,27,4.6,4.8,0.125,1
Mass_model_511,26.5,27,5,5.2,0.125,1
Mass_model_511,26.5,27,5.6,5.8,0.25,2
Mass_model_511,27,27.5,2,2.2,0.125,1
Mass_model_511,27,27.5,2.2,2.4,1.5,12
Mass_model_511,27,27.5,2.4,2.6,1.25,10
Mass_model_511,27,27.5,2.6,2.8,3,24
Mass_model_511,27,27.5,2.8,3,2.625,21
Mass_model_511,27,27.5,3,3.2,3.5,28
Mass_model_511,27,27.5,3.2,3.4,4.75,38
Mass_model_511,27,27.5,3.4,3.6,5.875,47
Mass_model_511,27,27.5,3.6,3.8,6.375,51
Mass_model_511,27,27.5,3.8,4,4.625,37
Mass_model_511,27,27.5,4,4.2,1,8
Mass_model_511,27,27.5,4.2,4.4,0.125,1
Mass_model_511,27,27.5,4.4,4.6,0.125,1
Mass_model_511,27,27.5,4.8,5,0.125,1
Mass_model_511,27,27.5,5.4,5.6,0.5,4
Mass_model_511,27.5,28,1.8,2,0.125,1
Mass_model_511,27.5,28,2.2,2.4,0.125,1
Mass_model_511,27.5,28,2.4,2.6,0.125,1
Mass_model_511,27.5,28,2.6,2.8,0.5,4
Mass_model_511,27.5,28,2.8,3,1,8
Mass_model_511,27.5,28,3,3.2,0.5,4
Mass_model_511,27.5,28,3.2,3.4,1,8
Mass_model_511,27.5,28,3.4,3.6,1.25,10
Mass_model_511,27.5,28,3.6,3.8,1.5,12
Mass_model_511,27.5,28,3.8,4,1.125,9
Mass_model_511,27.5,28,4,4.2,0.25,2
Mass_model_511,27.5,28,5.4,5.6,0.125,1
