production_tag,raw_volume,ZA,exc_keV_decimal,direct_activity_Bq,tag_native_activity_Bq,relative_delta_vs_direct,classification
p,CsI_Side_Segment_05,53127,57.61,0,0.000000974353,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
p,CsI_Side_Segment_05,53128,0,0.0006785452803443753006803773526,0.000678545,0.0000004131549999999999999999980766007946623269999999999999963005339684535197518,MATCH
p,CsI_Side_Segment_05,54123,0,0.0006785452803443753006803773526,0.000678545,0.0000004131549999999999999999980766007946623269999999999999963005339684535197518,MATCH
p,CsI_Side_Segment_05,54125,0,0.002035635073983474097551740774,0.00203564,0.0000024198917521414445594570437268594282722522588450219603934146896763140810993443821,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
p,CsI_Side_Segment_05,54128,1429.56,0,0.000000414988,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
p,CsI_Side_Segment_05,54130,1122.11,0,0.00000741523,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
p,CsI_Side_Segment_05,54130,1204.61,0,0.000000107771,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
p,CsI_Side_Segment_05,54130,1632.58,0,0.0000000899362,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
p,CsI_Side_Segment_05,54130,1944.14,0,0.000000000737009,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
p,CsI_Side_Segment_05,54134,0,0,0,0,MATCH
p,CsI_Side_Segment_05,55126,0,0.0006785452803443753006803773526,0.000678545,0.0000004131549999999999999999980766007946623269999999999999963005339684535197518,MATCH
p,CsI_Side_Segment_05,55128,0,0,0.000669132,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
p,CsI_Side_Segment_05,55129,0,0.001356525156077262558346412293,0.00271301,0.99997028278145486845325200169864453886562350531098013785332177924814349915892885,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
p,CsI_Side_Segment_05,55129,6.54,0,0.00032556,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
p,CsI_Side_Segment_05,55130,0,0.001357090560688750601360754705,0.00135709,0.00000041315499999999999999985070256168300861249999999997771026570286897832471874999667,MATCH
p,CsI_Side_Segment_05,55131,0,0.001786069896436577390464131757,0.00213051,0.19284805384751275681936400520902159320836221127553854438850045498709217907318987,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
p,CsI_Side_Segment_05,55131,123.8,0,0.000437089,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
p,CsI_Side_Segment_05,55131,133.62,0,0.0000399919,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
p,CsI_Side_Segment_05,55131,775.28,0,0.000000270899,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
p,CsI_Side_Segment_05,55131,78.73,0,0.0000170148,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
p,CsI_Side_Segment_05,55132,0,0.001084330903410989312233289296,0.00108433,0.00000083315064291754975425300908059207472003871604484352052516313020072607586427914547,MATCH
p,CsI_Side_Segment_05,55133,81,0,0.00000164511,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
p,CsI_Side_Segment_05,55134,0,0.000009289564185104075953644500628,0.00000928867,0.000096256948793118824955949674027031918278614667658590239735454512055461017805057226,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
p,CsI_Side_Segment_05,56128,0,0.0006691400597898759687082058516,0.00066914,0.00000008935330517722027066304095474053893602710042362925329571488545977926349569195661,MATCH
p,CsI_Side_Segment_05,56129,0,0.001357090560688750601360754705,0.00135709,0.00000041315499999999999999985070256168300861249999999997771026570286897832471874999667,MATCH
p,CsI_Side_Segment_05,56131,0,0.0008067358481657060501132831344,0.000807599,0.001069931175435575558732793770111759623118780862650403721774801891202961596976353,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
p,CsI_Side_Segment_05,56132,0,0,0,0,MATCH
p,CsI_Side_Segment_05,56133,0,0.00000183047924647903641141828856,0.00000182821,0.0012397007414322520124766617312038203306496873170035315531702168220946947208172818,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
p,CsI_Side_Segment_06,51120,0,0.0006785452803443753006803773526,0.000678545,0.0000004131549999999999999999980766007946623269999999999999963005339684535197518,MATCH
p,CsI_Side_Segment_06,52123,0,0,0.0000000000000000000000753062,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
p,CsI_Side_Segment_06,52123,247.47,0,0.00000000710078,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
p,CsI_Side_Segment_06,52123,489.81,0,0.000000250229,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
p,CsI_Side_Segment_06,52125,35.49,0,0.000313172,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
p,CsI_Side_Segment_06,52128,0,0,0,0,MATCH
p,CsI_Side_Segment_06,53122,0,0.0006785452803443753006803773526,0.00135709,0.9999991736900000000000000000038467984106753460000000000000073989320630929604964,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
p,CsI_Side_Segment_06,53122,61.62,0,0.0000111729,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
p,CsI_Side_Segment_06,53122,90.6,0,0.00000869143,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
p,CsI_Side_Segment_06,53123,0,0.002035635828055497539934086112,0.00203564,0.0000020494552340657300467754959099978551564658609614999792230411802706343332835037543,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
p,CsI_Side_Segment_06,53125,0,0.0001089702801713340132357042384,0.000313171,1.8739120382878810331930361664044019257106463103248139632318557211578365957375598,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
p,CsI_Side_Segment_06,53126,0,0.0003749072949287366640406964317,0.000374907,0.00000078667110684016298964768804100262604536432659527091644934974367745231890172420324,MATCH
p,CsI_Side_Segment_06,53127,57.61,0,0.0000210712,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
p,CsI_Side_Segment_06,53128,0,0.001357090560688750601360754705,0.00135709,0.00000041315499999999999999985070256168300861249999999997771026570286897832471874999667,MATCH
p,CsI_Side_Segment_06,54122,0,0.0006785425261358250194572859139,0.000678543,0.000000698355897719649351336629791815258758766747500368728197776336892250344855996312,MATCH
p,CsI_Side_Segment_06,54125,0,0.001357090049322316065034493849,0.00135709,0.000000036344173394878516932837236388916499781382151600549355747143902953112718916725006,MATCH
p,CsI_Side_Segment_06,54127,0,0.000168827207040967266297130907,0.000333902,0.97777364118199278488479094087273458199543979582091297156297843353510163769119974,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
p,CsI_Side_Segment_06,54127,297.1,0,0.0000000846087,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
p,CsI_Side_Segment_06,54127,342.23,0,0.000000355647,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
p,CsI_Side_Segment_06,54127,711.61,0,0.00000105086,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
p,CsI_Side_Segment_06,54130,1122.11,0,0.00000741523,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
p,CsI_Side_Segment_06,54130,1204.61,0,0.000000107771,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
p,CsI_Side_Segment_06,54130,1632.58,0,0.0000000899362,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
p,CsI_Side_Segment_06,54130,1944.14,0,0.000000000737009,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
p,CsI_Side_Segment_06,54134,0,0,0,0,MATCH
p,CsI_Side_Segment_06,55126,0,0.0006785452803443753006803773526,0.000678545,0.0000004131549999999999999999980766007946623269999999999999963005339684535197518,MATCH
p,CsI_Side_Segment_06,55127,0,0.0006785452803443753006803773526,0.000678545,0.0000004131549999999999999999980766007946623269999999999999963005339684535197518,MATCH
p,CsI_Side_Segment_06,55129,0,0,0.00135648,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
p,CsI_Side_Segment_06,55129,6.54,0,0.00032556,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
p,CsI_Side_Segment_06,55130,0,0.001357090560688750601360754705,0.00135709,0.00000041315499999999999999985070256168300861249999999997771026570286897832471874999667,MATCH
p,CsI_Side_Segment_06,55131,0,0.0004465174741091443476160329393,0.000618736,0.38569269038003980850291433890357359138955738066021836872445406858599433330914123,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
p,CsI_Side_Segment_06,55131,123.8,0,0.000218545,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
p,CsI_Side_Segment_06,55131,133.62,0,0.000019996,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
p,CsI_Side_Segment_06,55131,775.28,0,0.00000013545,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
p,CsI_Side_Segment_06,55131,78.73,0,0.00000850738,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
p,CsI_Side_Segment_06,55132,0,0.002168661806821978624466578591,0.00216866,0.0000008331506429175497542525479671239887091818300943390885535904526153154561925121757,MATCH
p,CsI_Side_Segment_06,55134,0,0.00001857912837020815190728900125,0.0000185773,0.000098409902322636413332272428693791701412057273010664063616774468029047042941310814,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
p,CsI_Side_Segment_06,56129,0,0.001357090560688750601360754705,0.00135709,0.00000041315499999999999999985070256168300861249999999997771026570286897832471874999667,MATCH
p,CsI_Side_Segment_06,56131,0,0.0004033679240828530250566415673,0.000403799,0.0010686916123217338680229749946777591419323567700495750375312724919041205495599298,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
p,CsI_Side_Segment_06,56132,0,0,0,0,MATCH
p,CsI_Side_Segment_07,46105,489.14,0,0.00000060096,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
p,CsI_Side_Segment_07,47105,0,0,0.000136934,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
p,CsI_Side_Segment_07,47105,25.48,0,0.000580455,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
p,CsI_Side_Segment_07,47105,53.15,0,0.0000679773,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
p,CsI_Side_Segment_07,47109,88.03,0,0.0000151187,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
p,CsI_Side_Segment_07,48105,0,0.0006785452803443753006803773526,0.000678545,0.0000004131549999999999999999980766007946623269999999999999963005339684535197518,MATCH
p,CsI_Side_Segment_07,48109,0,0.00001512261953526386522462223688,0.0000151194,0.00021289534239472942905687316090798470823771183855106880122483530314950270200207526,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
p,CsI_Side_Segment_07,48112,1433.27,0,0.0000000647332,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
p,CsI_Side_Segment_07,49112,0,0.0006785452803443753006803773526,0.000678545,0.0000004131549999999999999999980766007946623269999999999999963005339684535197518,MATCH
p,CsI_Side_Segment_07,50117,314.58,0,0.00000000105184,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
p,CsI_Side_Segment_07,50119,23.87,0,0.00135368,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
p,CsI_Side_Segment_07,51117,0,0.001357090560688750601360754705,0.00135709,0.00000041315499999999999999985070256168300861249999999997771026570286897832471874999667,MATCH
p,CsI_Side_Segment_07,51119,0,0,0.00135368,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
p,CsI_Side_Segment_07,51120,0,0.0006785452803443753006803773526,0.000678545,0.0000004131549999999999999999980766007946623269999999999999963005339684535197518,MATCH
p,CsI_Side_Segment_07,51122,0,0.0006636241076561610893637348761,0.000663624,0.00000016222460855075335442543261813456980406997994840601678750580526800386760637479565,MATCH
p,CsI_Side_Segment_07,52119,0,0.001357090320510232666391177283,0.00135709,0.00000023617457719828639926140611661809871305419858740790240774475046720834000571221631,MATCH
p,CsI_Side_Segment_07,52123,0,0,-0.000000000000000000440322,Infinity,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
p,CsI_Side_Segment_07,52123,247.47,0,0.00000000741432,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
p,CsI_Side_Segment_07,52123,489.81,0,0.00000026339,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
p,CsI_Side_Segment_07,52125,35.49,0,0.000203913,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
p,CsI_Side_Segment_07,52128,0,0,0,0,MATCH
p,CsI_Side_Segment_07,53123,0,0,0.00271417,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
p,CsI_Side_Segment_07,53123,148.92,0,0.00189838,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
p,CsI_Side_Segment_07,53124,0,0.0006222732053036714728028873459,0.000622273,0.00000032992529603233355803072488644459672904531399534364200874241642914798467545248789,MATCH
p,CsI_Side_Segment_07,53125,0,0,0.000203912,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
p,CsI_Side_Segment_07,53126,0,0.0003749072949287366640406964317,0.000374907,0.00000078667110684016298964768804100262604536432659527091644934974367745231890172420324,MATCH
p,CsI_Side_Segment_07,53127,57.61,0,0.0000106619,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
p,CsI_Side_Segment_07,53128,0,0.001357090560688750601360754705,0.00135709,0.00000041315499999999999999985070256168300861249999999997771026570286897832471874999667,MATCH
p,CsI_Side_Segment_07,54123,0,0.00271418112137750120272150941,0.00271418,0.00000041315499999999999999985070256168300861249999999997771026570286897832471874999667,MATCH
p,CsI_Side_Segment_07,54125,0,0.0006785450246611580325172469247,0.00135709,0.99999992731165321024296613373603062146305034924335678252731086679224383110690629,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
p,CsI_Side_Segment_07,54127,0,0.000168827207040967266297130907,0.000168811,0.000095997803027882405057641105272812018999025545447048407862329834819669962177165696,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
p,CsI_Side_Segment_07,54130,1122.11,0,0.00000741523,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
p,CsI_Side_Segment_07,54130,1204.61,0,0.000000107771,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
p,CsI_Side_Segment_07,54130,1632.58,0,0.0000000899362,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
p,CsI_Side_Segment_07,54130,1944.14,0,0.000000000737009,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
p,CsI_Side_Segment_07,54134,0,0,0,0,MATCH
p,CsI_Side_Segment_07,55125,0,0.0006785452803443753006803773526,0.000678545,0.0000004131549999999999999999980766007946623269999999999999963005339684535197518,MATCH
p,CsI_Side_Segment_07,55129,0,0.0006782625780386312791732061468,0.000678263,0.00000062212096374391668888933556181714269095955346875730216173909483464164730969037872,MATCH
p,CsI_Side_Segment_07,55130,0,0.001357090560688750601360754705,0.00135709,0.00000041315499999999999999985070256168300861249999999997771026570286897832471874999667,MATCH
p,CsI_Side_Segment_07,55131,0,0.0004465174741091443476160329393,0.000446517,0.0000010617930357451751703442757380056979212573047976433442743636335813146055865264774,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
p,CsI_Side_Segment_07,55132,0,0.0005421654517054946561166446479,0.000542165,0.00000083315064291754975425282463520484031569596166464179876672788307940715201440934762,MATCH
p,CsI_Side_Segment_07,55134,0,0.000009289564185104075953644500628,0.00000928867,0.000096256948793118824955949674027031918278614667658590239735454512055461017805057226,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
p,CsI_Side_Segment_07,56132,0,0,0,0,MATCH
p,CsI_TopAnnulus_Segment_00,52128,0,0,0,0,MATCH
p,CsI_TopAnnulus_Segment_00,53126,0,0.0007498145898574733280813928634,0.000749814,0.00000078667110684016298964768804100262604536432659527091644934974367745231890172420324,MATCH
p,CsI_TopAnnulus_Segment_00,53128,0,0.001357090560688750601360754705,0.00135709,0.00000041315499999999999999985070256168300861249999999997771026570286897832471874999667,MATCH
p,CsI_TopAnnulus_Segment_00,55129,0,0.001356525156077262558346412293,0.00203477,0.49998692680646990710783357801716578573156926804605329692843135733401091326003725,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
p,CsI_TopAnnulus_Segment_00,55129,6.54,0,0.00016278,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
p,CsI_TopAnnulus_Segment_00,56129,0,0.0006785452803443753006803773526,0.000678545,0.0000004131549999999999999999980766007946623269999999999999963005339684535197518,MATCH
p,CsI_TopAnnulus_Segment_01,51121,37.13,0,0.00000807377,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
p,CsI_TopAnnulus_Segment_01,52121,0,0.0005650109139132684779754380179,0.00056812,0.0055027009393464205760058717799971310081683275946896455071946052508414964734605712,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
p,CsI_TopAnnulus_Segment_01,52123,0,0,0.0000000000000000000000251021,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
p,CsI_TopAnnulus_Segment_01,52123,247.47,0,0.00000000236693,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
p,CsI_TopAnnulus_Segment_01,52123,489.81,0,0.0000000834097,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
p,CsI_TopAnnulus_Segment_01,53123,0,0.0006785452760184991799780287038,0.000678545,0.00000040677978159331100598905670072601803230941482594200304575496232514552781146102738,MATCH
p,CsI_TopAnnulus_Segment_01,53127,57.61,0,0.0000106619,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
p,CsI_TopAnnulus_Segment_01,53129,0,0.00000000000119674546506153978209196867,0.00000000000123028,0.028021443086676567775065478992604251672373726917733699170777011309927658030823666,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
p,CsI_TopAnnulus_Segment_01,54127,0,0.000168827207040967266297130907,0.000168811,0.000095997803027882405057641105272812018999025545447048407862329834819669962177165696,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
p,CsI_TopAnnulus_Segment_01,54134,0,0,0,0,MATCH
p,CsI_TopAnnulus_Segment_01,55129,0,0,0.000678242,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
p,CsI_TopAnnulus_Segment_01,55129,6.54,0,0.00016278,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
p,CsI_TopAnnulus_Segment_01,55131,0,0.0004465174741091443476160329393,0.000618736,0.38569269038003980850291433890357359138955738066021836872445406858599433330914123,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
p,CsI_TopAnnulus_Segment_01,55131,123.8,0,0.000218545,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
p,CsI_TopAnnulus_Segment_01,55131,133.62,0,0.000019996,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
p,CsI_TopAnnulus_Segment_01,55131,775.28,0,0.00000013545,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
p,CsI_TopAnnulus_Segment_01,55131,78.73,0,0.00000850738,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
p,CsI_TopAnnulus_Segment_01,55134,0,0.000009289564185104075953644500628,0.00000928867,0.000096256948793118824955949674027031918278614667658590239735454512055461017805057226,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
p,CsI_TopAnnulus_Segment_01,56129,0,0.0006785452803443753006803773526,0.000678545,0.0000004131549999999999999999980766007946623269999999999999963005339684535197518,MATCH
p,CsI_TopAnnulus_Segment_01,56131,0,0.0004033679240828530250566415673,0.000403799,0.0010686916123217338680229749946777591419323567700495750375312724919041205495599298,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
p,CsI_TopAnnulus_Segment_02,49113,391.7,0,0.0000582396,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
p,CsI_TopAnnulus_Segment_02,50113,0,0.00005861714429121895231251624268,0.0000586123,0.000082642907250567029513960922440920926386485015668371433791863432916413934047726469,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
p,CsI_TopAnnulus_Segment_02,52123,0,0,0.0000000000000000000000251021,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
p,CsI_TopAnnulus_Segment_02,52123,247.47,0,0.00000000236693,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
p,CsI_TopAnnulus_Segment_02,52123,489.81,0,0.0000000834097,Infinity,PARENT_DAUGHTER_FEEDING_OR_NATIVE_DECAY_PRODUCT
p,CsI_TopAnnulus_Segment_02,53123,0,0.0006785452760184991799780287038,0.000678545,0.00000040677978159331100598905670072601803230941482594200304575496232514552781146102738,MATCH
p,CsI_TopAnnulus_Segment_02,53124,0,0.001244546410607342945605774692,0.00124455,0.0000028840970705967953537696970156704075030260657850123825560725683568848544919467556,ACTIVITY_DIFFERENCE_DECAY_CHAIN_OR_HALF_LIFE_DATA
p,CsI_TopAnnulus_Segment_02,53126,0,0.0003749072949287366640406964317,0.000374907,0.00000078667110684016298964768804100262604536432659527091644934974367745231890172420324,MATCH
p,CsI_TopAnnulus_Segment_02,55132,0,0.0005421654517054946561166446479,0.000542165,0.00000083315064291754975425282463520484031569596166464179876672788307940715201440934762,MATCH
