production_tag,raw_volume,canonical_volume_for_reporting_only,ZA,nuclide,exc_keV_decimal,state_id,inventory_activity_Bq,source_activity_Bq,relative_delta,activity_fraction,rpip_count,source_rows,status
eplus,CsI_Bottom_Quadrant_00,CsI_Bottom_Quadrant_00,53125,I-125,0,gs,0.0001089638476606374420895789739,0.0001089638476606374420895789739,0,0.0000012524602927063691360436389824070844930072153221150123334057437213044349600213262,1,1,PASS
eplus,CsI_Bottom_Quadrant_00,CsI_Bottom_Quadrant_00,53126,I-126,0,gs,0.000374885164168119549906773382,0.000374885164168119549906773382,0,0.0000043090326977769967937751441470627276319265219401702254412926427374215700281903234,1,1,PASS
eplus,CsI_Bottom_Quadrant_01,CsI_Bottom_Quadrant_01,55132,Cs-132,0,gs,0.0005421334477034683830134859699,0.0005421334477034683830134859699,0,0.0000062314302511720509811164283306762744317360393665783925997025733141094181671570607,1,1,PASS
eplus,CsI_Side_Segment_03_below_side_port,CsI_Side_Segment_03_below_side_port,55132,Cs-132,0,gs,0.0005421334477034683830134859699,0.0005421334477034683830134859699,0,0.0000062314302511720509811164283306762744317360393665783925997025733141094181671570607,1,1,PASS
muminus,ColdPlate_4K,ColdPlate_4K,27062,Co-62,0,gs,0.0006753252366339629165406059558,0.0006753252366339629165406059558,0,0.0000077623731329755351277510292871001959002447671336881091079987630990145461598539921,1,1,PASS
muminus,ColdPlate_4K,ColdPlate_4K,27064,Co-64,0,gs,0.0006753252366339629165406059558,0.0006753252366339629165406059558,0,0.0000077623731329755351277510292871001959002447671336881091079987630990145461598539921,1,1,PASS
muminus,ColdPlate_4K,ColdPlate_4K,28063,Ni-63,0,gs,0.0000003798637745589077694817824265,0.0000003798637745589077694817824265,0,0.0000000043662582084503880271626347509065978201711999931233737410459859352164354800949568,2,2,PASS
muminus,ColdPlate_4K,ColdPlate_4K,28065,Ni-65,0,gs,0.0006753252366339629165406059558,0.0006753252366339629165406059558,0,0.0000077623731329755351277510292871001959002447671336881091079987630990145461598539921,1,1,PASS
muminus,ColdPlate_4K,ColdPlate_4K,29062,Cu-62,0,gs,0.001350650473267925833081211912,0.001350650473267925833081211912,0,0.000015524746265951070255502058578798101296237501147396072670350693034579395574877375,2,2,PASS
muminus,ColdPlate_4K,ColdPlate_4K,29064,Cu-64,0,gs,0.0006753252346540412812810649609,0.0006753252346540412812810649609,0,0.0000077623731102177738695769437125942866317008748654719297643868805843840057562577178,1,1,PASS
muminus,ColdPlate_60K,ColdPlate_60K,10023,Ne-23,0,gs,0.0006753252366339629165406059558,0.0006753252366339629165406059558,0,0.0000077623731329755351277510292871001959002447671336881091079987630990145461598539921,1,1,PASS
muminus,ColdPlate_60K,ColdPlate_60K,10024,Ne-24,0,gs,0.0006753252366339629165406059558,0.0006753252366339629165406059558,0,0.0000077623731329755351277510292871001959002447671336881091079987630990145461598539921,1,1,PASS
muminus,ColdPlate_60K,ColdPlate_60K,11026,Na-26,0,gs,0.0006753252366339629165406059558,0.0006753252366339629165406059558,0,0.0000077623731329755351277510292871001959002447671336881091079987630990145461598539921,1,1,PASS
muminus,ColdPlate_60K,ColdPlate_60K,12027,Mg-27,0,gs,0.004051951419803777499243635735,0.0040519514198037774992436357349999999999999999999999999999999999999999999999999999,0.000000000000000000000000000000000000000000000000000000000000000000000000000000024679466666666666666666666666483709553777777777777777777779134099841327407407407,0.000046574238797853210766506175724900030149342586242138581875169162012362428586708648,6,6,PASS
muminus,ColdPlate_CP_100mK_intercept,ColdPlate_CP_100mK_intercept,27062,Co-62,0,gs,0.0006753252366339629165406059558,0.0006753252366339629165406059558,0,0.0000077623731329755351277510292871001959002447671336881091079987630990145461598539921,1,1,PASS
muminus,ColdPlate_CP_100mK_intercept,ColdPlate_CP_100mK_intercept,29062,Cu-62,0,gs,0.0006753252366339629165406059558,0.0006753252366339629165406059558,0,0.0000077623731329755351277510292871001959002447671336881091079987630990145461598539921,1,1,PASS
muminus,ColdPlate_MXC_50mK_SD_anchor,ColdPlate_MXC_50mK_SD_anchor,28063,Ni-63,0,gs,0.0000001899318872794538847408912132,0.0000001899318872794538847408912132,0,0.0000000021831291042251940135813173748785852231171041365592050637288471130394298331513046,1,1,PASS
muminus,ColdPlate_MXC_50mK_SD_anchor,ColdPlate_MXC_50mK_SD_anchor,29066,Cu-66,0,gs,0.0006753252366339629165406059558,0.0006753252366339629165406059558,0,0.0000077623731329755351277510292871001959002447671336881091079987630990145461598539921,1,1,PASS
muminus,CsI_Bottom_Quadrant_00,CsI_Bottom_Quadrant_00,52127,Te-127,0,gs,0.0006753252366322288839305009292,0.0006753252366322288839305009292,0,0.0000077623731329556036822574880053319946290207090311951482728439418288068034484105312,1,1,PASS
muminus,CsI_Bottom_Quadrant_00,CsI_Bottom_Quadrant_00,53125,I-125,0,gs,0.0001084531605693680306435579375,0.0001084531605693680306435579375,0,0.0000012465903154841559319467494940113854402918972616577420721581155675556776724419393,1,1,PASS
muminus,CsI_Bottom_Quadrant_00,CsI_Bottom_Quadrant_00,53126,I-126,0,gs,0.0003731281684474349121536932186,0.0003731281684474349121536932186,0,0.000004288837308004546040011692004773307367382846942180198692968196538139153786672197,1,1,PASS
muminus,CsI_Bottom_Quadrant_00,CsI_Bottom_Quadrant_00,53128,I-128,0,gs,0.0006753252366339629165406059558,0.0006753252366339629165406059558,0,0.0000077623731329755351277510292871001959002447671336881091079987630990145461598539921,1,1,PASS
muminus,CsI_Bottom_Quadrant_00,CsI_Bottom_Quadrant_00,55132,Cs-132,0,gs,0.001079185199790794236504300471,0.001079185199790794236504300471,0,0.000012404450101872003654045553837344088579326405063281025791840010350262589692687435,2,2,PASS
muminus,CsI_Bottom_Quadrant_00,CsI_Bottom_Quadrant_00,55134,Cs-134,0,gs,0.00004622740230650401008125513247,0.00004622740230650401008125513247,0,0.00000053135041637093738320195218012931678442768155829723160341104880648211455238679635,5,5,PASS
muminus,CsI_Bottom_Quadrant_01,CsI_Bottom_Quadrant_01,52121,Te-121,0,gs,0.0002811648243619034852184812205,0.0002811648243619034852184812205,0,0.0000032317854570975823667797664296076043700120053655993757310609468115833440564405588,1,1,PASS
muminus,CsI_Bottom_Quadrant_01,CsI_Bottom_Quadrant_01,52127,Te-127,0,gs,0.001350650473264457767861001859,0.001350650473264457767861001859,0,0.000015524746265911207364514976017560553501663368382420078227217633912439061779575148,2,2,PASS
muminus,CsI_Bottom_Quadrant_01,CsI_Bottom_Quadrant_01,53126,I-126,0,gs,0.0003731281684474349121536932186,0.0003731281684474349121536932186,0,0.000004288837308004546040011692004773307367382846942180198692968196538139153786672197,1,1,PASS
muminus,CsI_Bottom_Quadrant_01,CsI_Bottom_Quadrant_01,53128,I-128,0,gs,0.003376626183169814582703029779,0.003376626183169814582703029779,0,0.00003881186566487767563875514643550097950122383566844054553999381549507273079926996,5,5,PASS
muminus,CsI_Bottom_Quadrant_01,CsI_Bottom_Quadrant_01,54133,Xe-133,0,gs,0.0005822142091176486796040973333,0.0005822142091176486796040973333,0,0.0000066921294945490146294673148286896937195769952578354963550465226467098084741088397,1,1,PASS
muminus,CsI_Bottom_Quadrant_01,CsI_Bottom_Quadrant_01,55131,Cs-131,0,gs,0.000888797041550174639106193543,0.000888797041550174639106193543,0,0.000010216076494319845518164763586292160071493749946262879468237883585650550831506988,2,2,PASS
muminus,CsI_Bottom_Quadrant_01,CsI_Bottom_Quadrant_01,55132,Cs-132,0,gs,0.0005395925998953971182521502355,0.0005395925998953971182521502355,0,0.0000062022250509360018270227769186720442896632025316405128959200051751312948463437174,1,1,PASS
muminus,CsI_Bottom_Quadrant_01,CsI_Bottom_Quadrant_01,55134,Cs-134,0,gs,0.00004622740230650401008125513247,0.00004622740230650401008125513247,0,0.00000053135041637093738320195218012931678442768155829723160341104880648211455238679635,5,5,PASS
muminus,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,51124,Sb-124,0,gs,0.0001071196421334709218459610148,0.0001071196421334709218459610148,0,0.0000012312624895454581479824836904367734806609913874477762011271937701407633130531269,1,1,PASS
muminus,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,52127,Te-127,0,gs,0.0006753252366322288839305009292,0.0006753252366322288839305009292,0,0.0000077623731329556036822574880053319946290207090311951482728439418288068034484105312,1,1,PASS
muminus,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,53126,I-126,0,gs,0.0007462563368948698243073864375,0.0007462563368948698243073864375,0,0.0000085776746160090920800233840129948968565766690443752882267012682036910350147214368,2,2,PASS
muminus,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,53128,I-128,0,gs,0.002025975709901888749621817867,0.002025975709901888749621817867,0,0.000023287119398926605383253087856702878204986334521044472869643122460493335224392586,3,3,PASS
muminus,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,53129,I-129,0,gs,0.000000000002382132593931336576695336475,0.000000000002382132593931336576695336475,0,0.000000000000027380884118122104601973422324193555731046403226963727733011051249721218012352909,2,2,PASS
muminus,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,53131,I-131,0,gs,0.0004904694377864286640446038812,0.0004904694377864286640446038812,0,0.000005637589978712074364860618813398141473398121202257047691149963029383242660563214,1,1,PASS
muminus,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,55132,Cs-132,0,gs,0.0005395925998953971182521502355,0.0005395925998953971182521502355,0,0.0000062022250509360018270227769186720442896632025316405128959200051751312948463437174,1,1,PASS
muminus,CsI_Bottom_Quadrant_02,CsI_Bottom_Quadrant_02,55134,Cs-134,0,gs,0.00001849096092260160403250205299,0.00001849096092260160403250205299,0,0.00000021254016654837495328078087207471526124981245771899191363618535677559733723056549,2,2,PASS
muminus,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,53125,I-125,0,gs,0.0002169063211387360612871158751,0.0002169063211387360612871158751,0,0.0000024931806309683118638934989891721982545207862433204477579045228442489311586762262,2,2,PASS
muminus,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,53126,I-126,0,gs,0.0003731281684474349121536932186,0.0003731281684474349121536932186,0,0.000004288837308004546040011692004773307367382846942180198692968196538139153786672197,1,1,PASS
muminus,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,53128,I-128,0,gs,0.003376626183169814582703029779,0.003376626183169814582703029779,0,0.00003881186566487767563875514643550097950122383566844054553999381549507273079926996,5,5,PASS
muminus,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,55132,Cs-132,0,gs,0.0005395925998953971182521502355,0.0005395925998953971182521502355,0,0.0000062022250509360018270227769186720442896632025316405128959200051751312948463437174,1,1,PASS
muminus,CsI_Bottom_Quadrant_03,CsI_Bottom_Quadrant_03,55134,Cs-134,0,gs,0.00002773644138390240604875307948,0.00002773644138390240604875307948,0,0.00000031881024982256242992117130805460152317786910057823968977486344970651721515623086,3,3,PASS
muminus,CsI_Side_Segment_00,CsI_Side_Segment_00,52119,Te-119,0,gs,0.0006753251171145887809569088473,0.0006753251171145887809569088473,0,0.0000077623717591871316551832419444183907234853120653709185514706469103343504412715678,1,1,PASS
muminus,CsI_Side_Segment_00,CsI_Side_Segment_00,53124,I-124,0,gs,0.0006193202013127229248606128711,0.0006193202013127229248606128711,0,0.0000071186359262101216366123922101377642295505274683832621364060843628296440782516737,1,1,PASS
muminus,CsI_Side_Segment_00,CsI_Side_Segment_00,53126,I-126,0,gs,0.0003731281684474349121536932186,0.0003731281684474349121536932186,0,0.000004288837308004546040011692004773307367382846942180198692968196538139153786672197,1,1,PASS
muminus,CsI_Side_Segment_00,CsI_Side_Segment_00,53132,I-132,0,gs,0.0006753252366339629165406059558,0.0006753252366339629165406059558,0,0.0000077623731329755351277510292871001959002447671336881091079987630990145461598539921,1,1,PASS
muminus,CsI_Side_Segment_00,CsI_Side_Segment_00,55131,Cs-131,0,gs,0.0004443985207750873195530967714,0.0004443985207750873195530967714,0,0.0000051080382471599227590823817919966526618098832531264761205306500836876996019611464,1,1,PASS
muminus,CsI_Side_Segment_00,CsI_Side_Segment_00,55134,Cs-134,0,gs,0.00003698192184520320806500410597,0.00003698192184520320806500410597,0,0.00000042508033309674990656156174403448778510592574343748746591354154263743709308189622,4,4,PASS
muminus,CsI_Side_Segment_01,CsI_Side_Segment_01,51122,Sb-122,0,gs,0.0006604748725264852427929290746,0.0006604748725264852427929290746,0,0.0000075916789827948729237539414444396093984392597038592295732584353960219819026866307,1,1,PASS
muminus,CsI_Side_Segment_01,CsI_Side_Segment_01,53125,I-125,0,gs,0.0001084531605693680306435579375,0.0001084531605693680306435579375,0,0.0000012465903154841559319467494940113854402918972616577420721581155675556776724419393,1,1,PASS
muminus,CsI_Side_Segment_01,CsI_Side_Segment_01,55132,Cs-132,0,gs,0.002697962999476985591260751178,0.002697962999476985591260751178,0,0.000031011125254680009135113884599107358318000971258227382547541484421344353300680325,5,5,PASS
muminus,CsI_Side_Segment_01,CsI_Side_Segment_01,55134,Cs-134,0,gs,0.000009245480461300802016251026494,0.000009245480461300802016251026494,0,0.00000010627008327418747664039043602586335688553631165944632068220976129642291047735927,1,1,PASS
muminus,CsI_Side_Segment_02,CsI_Side_Segment_02,52127,Te-127,0,gs,0.0006753252366322288839305009292,0.0006753252366322288839305009292,0,0.0000077623731329556036822574880053319946290207090311951482728439418288068034484105312,1,1,PASS
muminus,CsI_Side_Segment_02,CsI_Side_Segment_02,53124,I-124,0,gs,0.0006193202013127229248606128711,0.0006193202013127229248606128711,0,0.0000071186359262101216366123922101377642295505274683832621364060843628296440782516737,1,1,PASS
muminus,CsI_Side_Segment_02,CsI_Side_Segment_02,53126,I-126,0,gs,0.0003731281684474349121536932186,0.0003731281684474349121536932186,0,0.000004288837308004546040011692004773307367382846942180198692968196538139153786672197,1,1,PASS
muminus,CsI_Side_Segment_02,CsI_Side_Segment_02,53128,I-128,0,gs,0.001350650473267925833081211912,0.001350650473267925833081211912,0,0.000015524746265951070255502058578798101296237501147396072670350693034579395574877375,2,2,PASS
muminus,CsI_Side_Segment_02,CsI_Side_Segment_02,55132,Cs-132,0,gs,0.001079185199790794236504300471,0.001079185199790794236504300471,0,0.000012404450101872003654045553837344088579326405063281025791840010350262589692687435,2,2,PASS
muminus,CsI_Side_Segment_03_above_side_port,CsI_Side_Segment_03_above_side_port,53128,I-128,0,gs,0.0006753252366339629165406059558,0.0006753252366339629165406059558,0,0.0000077623731329755351277510292871001959002447671336881091079987630990145461598539921,1,1,PASS
muminus,CsI_Side_Segment_03_above_side_port,CsI_Side_Segment_03_above_side_port,53129,I-129,0,gs,0.00000000000357319889089700486504300471,0.0000000000035731988908970048650430047100000000000000000000000000000000000000000000000000001,0.000000000000000000000000000000000000000000000000000000000000000000000000000000027986127571783810616373428306037232423550829298766585902147874383247662529192719,0.000000000000041071326177183156902960133457554649248144811840321501259809284146142431673720674,3,3,PASS
muminus,CsI_Side_Segment_03_above_side_port,CsI_Side_Segment_03_above_side_port,54127,Xe-127,0,gs,0.0001680260357677652002204261572,0.0001680260357677652002204261572,0,0.0000019313372504558539642983731063588618785801012949687204653319367020157569607566504,1,1,PASS
muminus,CsI_Side_Segment_03_above_side_port,CsI_Side_Segment_03_above_side_port,55134,Cs-134,0,gs,0.000009245480461300802016251026494,0.000009245480461300802016251026494,0,0.00000010627008327418747664039043602586335688553631165944632068220976129642291047735927,1,1,PASS
muminus,CsI_Side_Segment_03_below_side_port,CsI_Side_Segment_03_below_side_port,51125,Sb-125,0,gs,0.000006935353097103601644552016251,0.000006935353097103601644552016251,0,0.00000007971684697729575174432758937236245385929819094839697341636026663423419071568424,1,1,PASS
muminus,CsI_Side_Segment_03_below_side_port,CsI_Side_Segment_03_below_side_port,53125,I-125,0,gs,0.0001084531605693680306435579375,0.0001084531605693680306435579375,0,0.0000012465903154841559319467494940113854402918972616577420721581155675556776724419393,1,1,PASS
muminus,CsI_Side_Segment_03_below_side_port,CsI_Side_Segment_03_below_side_port,53128,I-128,0,gs,0.0006753252366339629165406059558,0.0006753252366339629165406059558,0,0.0000077623731329755351277510292871001959002447671336881091079987630990145461598539921,1,1,PASS
muminus,CsI_Side_Segment_03_below_side_port,CsI_Side_Segment_03_below_side_port,55134,Cs-134,0,gs,0.00001849096092260160403250205299,0.00001849096092260160403250205299,0,0.00000021254016654837495328078087207471526124981245771899191363618535677559733723056549,2,2,PASS
muminus,CsI_Side_Segment_03_rectcut_window_band,Window,55134,Cs-134,0,gs,0.00001849096092260160403250205299,0.00001849096092260160403250205299,0,0.00000021254016654837495328078087207471526124981245771899191363618535677559733723056549,2,2,PASS
muminus,CsI_Side_Segment_04_above_side_port,CsI_Side_Segment_04_above_side_port,51122,Sb-122,0,gs,0.0006604748725264852427929290746,0.0006604748725264852427929290746,0,0.0000075916789827948729237539414444396093984392597038592295732584353960219819026866307,1,1,PASS
